Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
144,87,沈阳理工大学,丁真,4,723,+2(252),-,-,+8(286),-,-,+1(18),-,+1(7),-,-,-,-8,66%,Bronze,茅泉浩,金典,金铉杰,N,N
145,88,华南师范大学,天江行者,4,730,+2(257),-1,-,-,-,-,+4(134),-,+1(8),-,-,-,+3(211),60%,Bronze,吴清源,覃梓鑫,黄一肯,N,N
146,89,青岛大学,赛博雪豹,4,734,+5(296),-,-,-,-,-,+3(184),-,+1(6),-,-,-,+1(128),60%,Bronze,于洪森,赵汝恒,陈冠霖,N,N
147,90,北方工业大学,好运来,4,740,+4(149),-11,-,+3(184),-,-,+11(100),-,+1(7),-,-,-,-,78%,Bronze,于新程,何瀛龙,林达华,N,N
148,91,常州大学,西班牙总冠军,4,751,+2(192),-,-,+2(158),-,-,+7(232),-,+1(9),-,-,-,-,66%,Bronze,徐伟浩,赵可鉴,金鑫宇,N,N
149,,武汉理工大学,最喜欢 thjj 了,4,753,+2(263),-,-,+3(281),-,-,+3(96),-,+1(13),-,-,-,-,55%,Bronze,王天博,罗铭威,郭程嘉,N,N
150,92,江西财经大学,逐梦,4,785,+3(200),-1,-1,+8(293),-1,-1,+3(43),-1,+2(9),-1,-1,-1,-1,75%,Bronze,何洋,王玛琪,石翰林,N,N
151,93,中国石油大学（北京）,我为石油献代码,4,799,-2,+1(262),-,+4(187),-,-,+4(225),-,+1(5),-,-,-,-2,60%,Bronze,夏方略,潘耀宇,郑朝斌,N,N
152,,北京理工大学,厄普西隆,4,831,-,-,-,+1(267),-,-,+6(192),-,+1(13),-,-,-,+3(219),63%,Bronze,冯韵涵,彭田栩,苏彤睿,N,N
153,,中国人民大学,嘉然今天创什么,4,907,+2(217),-2,-,+6(262),-,-,+4(240),-,+1(8),-,-,-,-,69%,Bronze,李林豇,汪元森,王成瑞,N,N
154,,电子科技大学,UESTC_多重无限,3,127,+1(101),-,-,-5,-,-7,+1(18),-,+1(8),-,-,-,-,0%,Bronze,冯宇扬,张梅宏,郝益民,N,N
155,94,上海海事大学,main,3,129,-1,-3,-,-,-,-,+1(32),-,+1(8),-,-,-,+1(89),0%,Bronze,周金,应懿,潘飞扬,N,N
156,95,湖南农业大学,莱茵之诗,3,144,+1(99),-,-,-,-,-,+1(31),-,+1(14),-,-,-,-8,0%,Bronze,刘嘉诚,王溪超,黎锦阳,N,N
157,96,上海应用技术大学,四面楚鸽,3,151,-,-,-,-1,-,-,+1(23),-,+1(6),-,-,-,+2(102),25%,Bronze,叶之捷,朱嘉钧,王俞力,N,N
158,97,杭州师范大学,悠米拌饭,3,195,+3(121),-,-,-2,-,-,+1(27),-,+1(7),-,-,-,-56,40%,Bronze,杨嘉福,潘宇琪,陈奕晨,N,N
159,,湖南师范大学,小兔哒哒,3,199,-5,-,-,+2(118),-,-,+1(51),-,+1(10),-,-,-,-2,25%,Bronze,曹艺涵,项悦悦,魏佳蕾,N,Y
159,98,黑龙江大学,拭暗晨曦,3,199,+1(148),-,-,-,-,-,+1(47),-,+1(4),-,-,-,-1,0%,Bronze,丁浩康,宋福海,邓基霄,N,N
161,99,南京师范大学,计算机科学少年的诗篇,3,221,+1(175),-,-,-,-,-,+1(37),-,+1(9),-,-,-,-,0%,Bronze,方铭宇,沈泽波,葛子阳,N,N
162,100,浙大宁波理工学院,芜湖白菜鱼,3,228,+2(168),-,-,-,-,-,+1(32),-,+1(8),-,-,-,-1,25%,Bronze,夏宇,胡向东,蔡禹杰,N,N
163,101,西南民族大学,"Re So So Si Do Si La,So La Si Si Si Si La Si Lа So，吹着前奏望着天空，我想起花瓣试着掉落",3,232,+4(131),-,-,-,-,-,+1(34),-,+1(7),-,-,-,-,50%,Bronze,易旸,谢永桦,陈家峻,N,N
164,,北京航空航天大学,玄学过题,3,234,-9,-,-,+2(174),-,-,+1(33),-,+1(7),-,-,-,-2,25%,Bronze,吴湛宇,权尚浩然,王宇龙,N,N
165,102,浙大城市学院,逃跑太阳,3,235,-1,-,-,-,-,-,+1(32),-,+1(8),-,-,-,+5(115),57%,Bronze,周思盈,李时博,纪国强,N,N
166,103,邵阳学院,我的狗叫队友,3,242,+4(129),-,-,-11,-,-,+1(45),-,+1(8),-,-,-,-,50%,Bronze,赵鹏宇,钱云东,高航,N,N
166,103,西安建筑科技大学,三明智,3,242,+3(151),-1,-1,-1,-1,-1,+1(40),-1,+1(11),-1,-1,-1,-1,40%,Bronze,王学荣,陈碧辉,黄林豪,N,N
168,105,宁波大学,NBU 十九队,3,243,+3(178),-,-,-7,-,-,+1(18),-,+1(7),-,-,-,-7,40%,Bronze,徐丹,徐浩楠,王牧原,N,N
169,,华南农业大学,不要被虐了,3,252,+1(155),-,-,-,-,-,+2(67),-,+1(10),-,-,-,-2,25%,Bronze,吴思宇,漆永康,陈宇鹏,N,N
170,,浙江师范大学,三个铁酱,3,254,+2(129),-,-,-18,-,-,+3(59),-,+1(6),-,-,-,-,50%,Bronze,王千予,谢思怡,陈靖毅,N,N
171,106,中国地质大学（北京）,我和我的二次元队友,3,258,+3(157),-,-,-87,-,-,+1(53),-,+1(8),-,-,-,-,40%,Bronze,伍泽鑫,张宇潇,郎文鹏,N,N
171,,吉林大学,糖彩屋养了仨复读鸡,3,258,+2(185),-,-,-20,-,-,+1(45),-,+1(8),-,-,-,-4,25%,Bronze,李玉海,陈鹏宇,马维龙,N,N
173,,北京交通大学,羊羊羊,3,261,+1(143),-,-,-,-,-,+2(89),-,+1(9),-,-,-,-5,25%,Bronze,夏鹤鸣,孙雨宸,韦正豪,N,N
174,,华东师范大学,量子思维,3,263,+3(178),-,-,-,-,-,+1(32),-,+1(13),-,-,-,-,40%,Bronze,史晓磊,王晨阳,许青阳,N,N
175,,厦门大学,OI 时长两年半,3,268,+4(127),-,-,-,-,-,+2(53),-,+1(8),-,-,-,-4,57%,Bronze,李哲彦,林帅,陈臻,N,N
176,107,山东大学,世伊与愉快的伙伴们,3,274,+3(125),-,-,-,-,-,+3(59),-,+1(10),-,-,-,-12,57%,Bronze,俞程,滕家良,王明阳,N,N
177,,哈尔滨理工大学,哈理工 05 队,3,279,+4(171),-,-,-,-,-,+1(38),-,+1(10),-,-,-,-,50%,Bronze,卢昭佳,李晶洋,林如愿,N,N
178,,深圳大学,SZU_Lagrange,3,281,+1(186),-,-,-,-,-,+2(69),-,+1(6),-,-,-,-,25%,Bronze,叶瑞华,司徒灏,庞栋文,N,N
178,,华南理工大学,今天有在盲目跟榜吗,3,281,+2(195),-,-,-1,-,-,+1(58),-,+1(8),-,-,-,-3,25%,Bronze,华宝杨,徐思飞,程琦,N,N
180,108,重庆邮电大学,阿尔托莉雅,3,291,+2(203),-,-,-,-,-,+1(59),-,+1(9),-,-,-,-,25%,Bronze,刘雨鹏,彭鑫宇,罗予恒,N,N
181,109,东北师范大学,竹取飞翔,3,299,+5(183),-,-,-,-,-,+1(30),-,+1(6),-,-,-,-3,57%,Bronze,刘一木,史曼玲,李嘉琦,N,N
182,110,南京理工大学,联系两年半,3,307,-5,-,-,-,-,-,+1(85),-,+1(9),-,-,-,+3(173),40%,Bronze,周桢瑜,徐子睿,王盼,N,N
183,,浙江工业大学,ZJUT10,3,308,+2(240),-,-,-,-,-,+1(38),-,+1(10),-6,-,-,-,25%,Bronze,杨若童,苏雨钦,高钰峰,N,N
184,,浙江工业大学,竹晓知禅,3,310,+3(136),-,-,-,-,-,+4(67),-,+1(7),-,-,-,-3,62%,Bronze,吴雨薇,狄鑫慧,钱晨,N,N
185,111,湖南大学,高数 100,3,319,-5,-,-,-,-,-,+2(103),-,+1(10),-,-,-,+2(166),40%,Bronze,刘城君,姜唯晟,张文凌,N,N
186,112,成都东软学院,香翅捞饭,3,325,+4(223),-,-,-,-,-,+1(35),-,+1(7),-,-,-,-4,50%,Bronze,廖华杰,李文瀚,王荣川,N,N
186,,杭州师范大学,报名那一天我监考了 114514 个 oi 爷,3,325,+3(234),-,-,-,-,-,+1(42),-,+1(9),-,-,-,-,40%,Bronze,殷吴辉,王图南,陈科舟,N,N
188,,广东工业大学,没吃饱没睡好,3,334,+3(241),-,-,-,-,-,+1(47),-,+1(6),-,-,-,-9,40%,Bronze,杨德荣,王泽荣,黄铭晖,N,N
189,,河海大学,载流子,3,337,+2(202),-,-,-,-,-,+3(69),-,+1(6),-,-,-,-2,50%,Bronze,仲欣晨,卢亮琦,张宇豪,N,N
190,113,合肥工业大学宣城校区,吃饱饱,3,342,+3(219),-,-,-,-,-,+1(54),-,+2(9),-,-,-,-,50%,Bronze,张博,李军,谢炳晨,N,N
191,,齐鲁工业大学,泪水打湿豆豆鞋,3,351,+3(180),-,-,-32,-,-,+3(85),-,+1(6),-,-,-,-1,57%,Bronze,姜川,张宇豪,李昊坤,N,N
191,114,温州大学,星空漫步,3,351,+1(204),-,-,-,-,-,+2(119),-,+1(8),-,-,-,-4,25%,Bronze,杨德曙,谢嘉璇,谢渚光,N,N
193,,青岛大学,叫个啥呀,3,361,+6(152),-,-,-,-,-,+3(60),-,+1(9),-,-,-,-1,70%,Bronze,张云哲,李坤鹏,白聿雄,N,N
194,,山东大学,XXG,3,365,+5(216),-,-,-,-,-,+1(57),-,+1(12),-,-,-,-,57%,Bronze,徐烨扬,葛鹏杰,薛正康,N,N
195,,兰州大学,我真不会取名啊,3,368,+2(296),-,-,-8,-,-,+1(38),-,+1(14),-,-,-,-,25%,Bronze,张恩彬,曾志亮,连浩鸣,N,N
196,,兰州大学,灵光乍现,3,373,+5(220),-,-,-1,-,-,+1(64),-,+1(9),-,-,-,-2,57%,Bronze,李欣杭,梁宇昊,王若譞,N,N
197,115,上海财经大学,不超时,3,376,-,-,-,-19,-,-,+2(65),-,+1(8),-,-,-,+4(223),57%,Bronze,史靖玮,奚哲珺,陈嘉,N,N
198,116,桂林电子科技大学,那对我说有点难,3,377,-,+3(262),-,-67,-,-,+1(58),-,+1(17),-,-,-,-,40%,Bronze,彭鸿祥,李学诚,陈星宇,N,N
199,117,郑州轻工业大学,成为勇者魔王竟是我队友？！,3,378,+3(204),-,-,-,-,-,+3(88),-,+1(6),-,-,-,-2,57%,Bronze,司传钊,张青华,韩子昂,N,N
200,118,同济大学,扫雷大队,3,380,+2(267),-,-,-,-,-,+1(84),-,+1(9),-,-,-,-2,25%,Bronze,任柯睿,李博宇,杨英颢,N,N
201,119,太原理工大学,不要柯学,3,385,+4(243),-,-,-,-,-,+1(52),-,+2(10),-,-,-,-,57%,Bronze,刘国强,岳文颂,韩晓明,N,N
202,120,青岛科技大学,玛卡巴卡阿卡哇卡米卡玛卡呣,3,386,+3(262),-,-,-,-,-,+1(34),-,+3(10),-,-,-,-3,57%,Bronze,张亚,曹钰涵,薛克程,N,N
203,121,昆明理工大学,塞尔达砍树,3,388,+4(208),-,-,-,-,-,+2(72),-,+1(28),-,-,-,-,57%,Bronze,吴金航,周林翰,谢程浩,N,N
204,122,河南理工大学,榜歪了,3,389,+4(272),-,-,-1,-,-,+1(51),-,+1(6),-,-,-,-,50%,Bronze,任娱莹,李梦华,黄加钦,N,N
205,123,湖北工业大学,失败总是贯穿人生始终,3,394,+5(196),-,-,-13,-,-,+3(70),-,+1(8),-,-,-,-,66%,Bronze,席爽,王敬,许王浩,N,N
206,124,中国石油大学（华东）,噜噜 pig,3,400,-,-,-,-,-,-,+1(36),-,+1(9),-,-,-,+6(255),62%,Bronze,于梓萱,周昊,娄永康,N,N
207,,浙大城市学院,《天衣无缝》,3,404,-5,-,-,-,-,-,+3(88),-,+1(7),-,-,-,+3(229),57%,Bronze,吴宝俊,贾缤,黄宇航,N,N
208,125,苏州大学,白日梦,3,407,-,-,-,-,-,-,+3(104),-,+2(9),-,-,-,+1(234),50%,Bronze,唐心诚,白宇杰,郭沈琳,N,N
208,125,武汉纺织大学,超级睡觉王,3,407,+2(269),-,-,-,-,-,+2(82),-,+1(16),-,-,-,-,40%,Bronze,何书帆,刘洋,李成,N,N
210,127,山东理工大学,不做原批题,3,409,+3(159),-,-,-,-,-,+7(84),-,+1(6),-,-,-,-2,72%,Bronze,夏远,宋宪浩,王昊燃,N,N
211,128,南阳理工学院,不懂人均算法,3,412,+2(254),-,-,-4,-,-,+3(90),-,+1(8),-,-,-,-,50%,Honorable,扶灿星,牛铜,陈志强,N,N
212,,西北工业大学,我的队友呢,3,419,+4(286),-,-,-,-,-,+1(61),-,+1(12),-,-,-,-2,50%,Honorable,姜峰,汤见林,许安杰,N,N
213,,上海大学,心温一月,3,427,+5(224),-,-,-,-,-,+3(74),-,+1(9),-,-,-,-5,66%,Honorable,李子浩,梁家琦,胡佩文,N,N
214,129,嘉兴学院,Sunsh1ne,3,431,+8(248),-,-,-,-,-,+1(38),-,+1(5),-,-,-,-,70%,Honorable,沈弘鑫,罗琦稚,胡赠军,N,N
215,,深圳大学,SZU_CatWarlord,3,432,+4(214),-,-,-9,-,-,+4(91),-,+1(7),-,-,-,-8,66%,Honorable,何元捷,刘逸飞,陈天行,N,N
215,130,中南林业科技大学,中南林业科技大学 2 队,3,432,+2(284),-,-,-,-,-,+2(99),-,+1(9),-,-,-,-,40%,Honorable,刘超,林靖洋,胡炬,N,N
217,,同济大学,RE 自动机,3,437,-2,-,-,-,-,-,+3(166),-,+1(8),-,-,-,+3(183),57%,Honorable,余祥昆,张梓瀚,龙胡志远,N,N
218,,福州大学,肃清摸鱼及反训练特别委员会,3,447,-,-,-,-,-,-,+2(128),-,+1(8),-,-,-,+1(291),25%,Honorable,徐彻,林仕强,邓兴靖,N,N
219,,西安交通大学,TidalBore,3,448,-5,-,-,-,-,-,+4(121),-,+1(7),-,-,-,+4(200),66%,Honorable,张清扬,王禹皓,田雨阳,N,N
220,131,沈阳化工大学,kiryca,3,463,-1,-,-,-,-,-,+3(115),-,+1(11),-,-,-,+5(217),66%,Honorable,周壮壮,惠蒲葵,陈如聪,N,N
221,132,信息工程大学,老村长,3,467,+3(215),-,-,-,-,-,+5(124),-,+1(8),-,-,-,-,66%,Honorable,李一帆,郑浩楠,陈润森,N,N
221,132,江西理工大学,起名真费劲,3,467,+8(245),-,-,-,-,-,+2(56),-,+1(6),-,-,-,-4,72%,Honorable,冯奇山,吴旭阳,王际,N,N
223,134,周口师范学院,神里绫华,3,473,+8(201),-,-,-4,-,-,+3(83),-,+1(9),-,-,-,-,75%,Honorable,买琮文,刘博,贾文婷,N,N
224,,哈尔滨工程大学,队友在考科目二,3,484,+9(281),-,-,-,-,-,+1(36),-,+1(7),-,-,-,-6,72%,Honorable,李在熙,欧阳慧,罗仕玮,N,N
225,135,南京工业大学,AC 自动机,3,491,-1,-,-,-,-,-,+3(145),-,+1(9),-,-,-,+3(257),57%,Honorable,张喆,张林骏,朱伯钊,N,N
226,,西北工业大学,迷失的海浪,3,499,-4,-,-,-2,-,-,+5(110),-,+1(12),-,-,-,+2(277),62%,Honorable,张宸,张超,闻茁,N,N
227,,华南师范大学,两肉一菜,3,504,+3(292),-,-,-,-,-,+3(115),-,+1(17),-,-,-,-,57%,Honorable,张泽贤,陈绍民,黄磊,N,N
228,,东北师范大学,极光,3,507,+8(217),-,-,-,-,-,+4(83),-,+1(7),-,-,-,-,76%,Honorable,曾令树,胡潇,陈胤儒,N,N
228,136,韩山师范学院,玫瑰常开警告常在,3,507,+4(277),-,-,-,-,-,+4(99),-,+1(11),-,-,-,-,66%,Honorable,刘荣铭,潘坤坡,陆泓宇,N,N
230,,合肥工业大学宣城校区,别打铁球球了,3,509,+6(293),-,-,-,-,-,+2(83),-,+1(13),-,-,-,-,66%,Honorable,余华安,张益,胡菽颖,N,N
231,137,河南财政金融学院,十亿少女的梦,3,515,+5(259),-,-,-,-,-,+4(103),-,+1(13),-,-,-,-,70%,Honorable,张一恒,王世创,黄志博,N,N
232,138,山东财经大学,我不是阳了个阳！,3,516,-,-,-,-,-,-,+5(51),-,+1(11),-,-,-,+7(254),76%,Honorable,康佳政,马金鹏,黄越,N,N
233,,中南大学,HRK,3,524,+4(251),-,-,-1,-,-,+6(102),-,+1(11),-,-,-,-,72%,Honorable,刘嘉瑞,王宏浩,赵宇,N,N
233,139,石家庄铁道大学,拉尼亚凯亚,3,524,+2(272),-,-,-7,-,-,+5(145),-,+1(7),-,-,-,-,62%,Honorable,宋世鹏,李思成,胡赞,N,N
235,140,衡阳师范学院,无留意,3,528,+5(277),-,-,-,-,-,+5(86),-,+1(5),-,-,-,-,72%,Honorable,文福强,王方涵,肖哲,N,N
236,,重庆邮电大学,这是你的捍 WA 者,3,529,+6(194),-,-,-12,-,-,+8(67),-,+2(8),-,-,-,-,81%,Honorable,孙培博,江骏扬,罗昊,N,N
237,,北方工业大学,好坏小姐,3,532,+10(279),-,-,-,-,-,+1(61),-,+1(12),-,-,-,-,75%,Honorable,刘桁铭,王北辰,郭志坚,N,N
238,,中南大学,一点之前 A 不出题,3,533,+4(294),-,-,-1,-,-,+2(141),-,+1(18),-,-,-,-,57%,Honorable,王一翔,苏宜扬,霍旭洋,N,N
239,,宁波大学,三个核桃,3,551,+6(178),-,-,-1,-,-,+4(206),-,+1(7),-,-,-,-1,72%,Honorable,卢山,李幸尔,林宜鹏,N,N
240,,天津大学,Ag 自动机,3,559,-,-,-,-9,-,-,+4(141),-,+1(6),-,-,-,+4(292),66%,Honorable,刘兴祖,阿布都萨拉木·阿布力米提,陈雨璇,N,N
241,,西南民族大学,鲨鲨猫猫和汪汪,3,565,+4(292),-1,-1,-1,-1,-32,+2(184),-1,+1(9),-1,-1,-1,-8,57%,Honorable,买鑫鑫,赵一竹,韦懂生,N,N
242,141,常熟理工学院,醉挽清风,3,578,+5(249),-,-,-,-,-,+8(100),-,+1(9),-,-,-,-,78%,Honorable,江文艺,郭仕杰,陶孟然,N,N
243,142,沈阳航空航天大学,镜花水月,3,582,+3(235),-,-,-,-,-,+8(162),-,+1(5),-,-,-,-,75%,Honorable,张喜瑞,杨峥,赵范佑,N,N
244,143,湖南工业大学,ac 咖啡馆,3,585,+5(284),-,-,-,-,-,+5(133),-,+1(8),-,-,-,-,72%,Honorable,朱翰雯,王恒,郭嘉鑫,N,N
245,144,合肥工业大学,知枚举可而为之,3,606,-2,-,-,+2(294),-,-,+7(160),-,+1(12),-,-,-,-,70%,Honorable,周家俊,葛嘉晨,陈浩杰,N,N
246,145,广东技术师范大学,银牌恩泽菜狗,3,609,+3(256),-,-,-2,-,-,+7(184),-,+1(9),-,-,-,-,72%,Honorable,刘志威,张杰,许庆,N,N
247,,浙江师范大学,大摆锤,3,620,+5(192),-,-,-10,-,-,+10(161),-,+1(7),-,-,-,-,81%,Honorable,周子清,祝礼杭,赵欣雨,N,N
248,,江西师范大学,草帽帮,3,621,+1(177),-1,-1,-6,-1,-1,+10(258),-1,+1(6),-1,-1,-1,-1,75%,Honorable,刘凯,曾智超,李智文,N,N
249,146,河北师范大学,键上翻花,3,623,+6(270),-,-,-,-,-,+7(125),-,+1(8),-,-,-,-,78%,Honorable,孙一,曲浩禹,陈哲良,N,N
250,147,佛山科学技术学院,遇到困难摆大烂,3,676,+8(200),-,-,-,-,-,+12(110),-,+1(6),-,-,-,-6,85%,Honorable,林新锋,蔡璧润,越静怡,N,N
251,148,武汉学院,WHCC,3,829,+3(216),-,-,-,-,-,+15(285),-,+1(8),-,-,-,-,84%,Honorable,刘傲铭,熊浩然,耿雪雨,N,N
252,149,深圳技术大学,最后一舞,2,33,-6,-,-,-,-,-,+1(25),-,+1(8),-,-,-,-,0%,Honorable,叶子豪,林泽扬,程雨航,N,N
253,150,西南科技大学,最后一舞,2,35,-2,-,-,-,-,-,+1(28),-,+1(7),-,-,-,-,0%,Honorable,李荣凯,白彪,黄志豪,N,N
254,151,浙江科技学院,浙科三十队,2,36,-,-,-,-,-,-,+1(29),-,+1(7),-,-,-,-11,0%,Honorable,周一魏,方行,潘江明,N,N
255,152,华东交通大学,猫和瑶瑶我全都要,2,39,-4,-,-,-,-,-,+1(29),-,+1(10),-,-,-,-,0%,Honorable,刘俊威,张明辉,赵志豪,N,N
256,,中国地质大学（北京）,Unbengable,2,40,-5,-,-,-14,-,-,+1(33),-,+1(7),-,-,-,-,0%,Honorable,吴坚,李龙洲,马增宸,N,N
257,153,浙江农林大学暨阳学院,永不止步,2,43,-3,-,-,-1,-,-,+1(35),-,+1(8),-,-,-,-,0%,Honorable,吴招阳,汪柯宁,金智宇,N,N
257,,郑州大学,粉丝派对,2,43,-,-,-,-29,-,-,+1(35),-,+1(8),-,-,-,-,0%,Honorable,梁志杰,王亚琪,赵圣元,N,N
259,154,中北大学,冲上云霄,2,46,-2,-,-,-,-,-,+1(32),-,+1(14),-,-,-,-,0%,Honorable,王烁,马少龙,高慧杰,N,N
260,155,华中师范大学,忘放孜然,2,47,-,-,-,-,-,-,+1(36),-,+1(11),-,-,-,-5,0%,Honorable,刘良柱,王文警,蒋国华,N,N
260,,广州大学,我是一个一个一个什么队,2,47,-7,-,-,-,-,-,+1(38),-,+1(9),-,-,-,-,0%,Honorable,林树沛,陈文鑫,黎英豪,N,N
262,,中国科学技术大学,好好写码天天修锅,2,48,-4,-,-,-,-,-,+1(39),-,+1(9),-,-,-,-4,0%,Honorable,李金彤,职旭阳,陈纳川,N,N
263,156,徐州工程学院,你好哇,2,55,-6,-,-,-6,-,-,+1(47),-,+1(8),-,-,-,-,0%,Honorable,朱绪洋,王士豪,蒋函芝,N,N
264,157,电子科技大学中山学院,三万里河东入海,2,57,-3,-,-,-,-,-,+1(49),-,+1(8),-,-,-,-,0%,Honorable,丁子涵,蔡远立,陈灿跃,N,N
265,,山东大学（威海）,大吉大利,2,58,-10,-,-,-,-,-,+1(48),-,+1(10),-,-,-,-1,0%,Honorable,卢绍华,梁致嘉,谭福华,N,N
265,158,合肥学院,想要变成猫猫虫,2,58,-,-,-,-,-,-,+1(52),-,+1(6),-,-,-,-3,0%,Honorable,朱艺杭,葛新雨,马云龙,N,N
267,,山东大学,肃正协议,2,62,-,-,-,-,-,-,+1(48),-,+1(14),-,-,-,-,0%,Honorable,张博宁,时书桓,郭玉伟,N,N
267,159,福建师范大学,我们都有光明的未来对不队,2,62,-2,-,-,-,-,-,+1(51),-,+1(11),-,-,-,-8,0%,Honorable,林柏权,王翔,苏玮峰,N,N
269,,北京建筑大学,橘子酱必研,2,63,-,-,-,-,-,-,+1(52),-,+1(11),-,-,-,-,0%,Honorable,张瀚诚,王家晟,陈锶源,N,N
269,,长沙理工大学,面向样例编程,2,63,-6,-,-,-,-,-,+1(55),-,+1(8),-,-,-,-,0%,Honorable,周杨涛,辜湘利,黎逆翔,N,N
271,160,西安邮电大学,不响丸辣,2,64,-4,-,-,-,-,-,+1(55),-,+1(9),-,-,-,-,0%,Honorable,李浩宇,杨瑞宁,苏李涛,N,N
271,,浙江农林大学,403 can't AC,2,64,-2,-,-,-,-,-,+1(56),-,+1(8),-,-,-,-4,0%,Honorable,严滢,周星耀,徐昊,N,N
271,,杭州师范大学,今天打鱼,2,64,-14,-,-,-,-,-,+1(57),-,+1(7),-,-,-,-,0%,Honorable,戴泽耀,李书培,潘志程,N,N
274,,浙江理工大学,萌新观光团,2,65,-3,-,-,-,-,-,+1(51),-,+1(14),-,-,-,-,0%,Honorable,王景杰,罗家桥,陈毅,N,N
275,161,吉首大学,Re: 从打铁开始的 ACM,2,67,-8,-,-,-2,-,-,+1(34),-,+2(13),-,-,-,-8,33%,Honorable,周杰洋,唐靖,沈子杰,N,N
276,,山东理工大学,章鱼小 WA 子,2,74,-4,-,-,-,-,-,+2(48),-,+1(6),-,-,-,-,33%,Honorable,孙美源,张森,潘清源,N,N
277,162,盐城工学院,菠萝少侠 3D 雨,2,80,-1,-,-,-,-,-,+2(50),-,+1(10),-,-,-,-2,33%,Honorable,戴赟,曹鑫,汪鹏,N,N
278,,北京化工大学,初学者,2,81,-6,-,-,-,-,-,+1(72),-,+1(9),-,-,-,-,0%,Honorable,周权,樊文强,汪孔煜,N,N
279,,浙江理工大学,白兰咖啡厅,2,82,-5,-,-,-,-,-,+2(54),-,+1(8),-,-,-,-6,33%,Honorable,刘哲,肖泽宇,钟昀铮,N,N
280,,华南农业大学,菠萝头猫猫,2,89,-2,-,-,-,-,-,+2(62),-,+1(7),-,-,-,-2,33%,Honorable,唐朝,蓝承玮,陈乾,N,N
281,163,东华理工大学,闪耀土豆,2,95,-2,-,-,-15,-,-,+1(82),-,+1(13),-,-,-,-,0%,Honorable,刘强,张宇杰,董政,N,N
282,164,南昌理工学院,来杯冰可乐,2,99,-4,-,-,-,-,-,+1(66),-,+2(13),-,-,-,-,33%,Honorable,叶标俊,吕家鹏,吴文涛,N,N
283,165,华北理工大学,深黑幻想,2,101,-1,-,-,-2,-,-,+3(54),-,+1(7),-,-,-,-,50%,Honorable,周广越,尹尚龙,张恒旭,N,N
284,166,乐山师范学院,大乱斗打到死,2,102,-2,-,-,-,-,-,+3(56),-,+1(6),-,-,-,-,50%,Honorable,张茂林,李俐宣,罗明杨,N,N
285,167,福州大学至诚学院,遇事不决直接开摆,2,104,-,-,-,-,-,-,+2(51),-,+2(13),-,-,-,-,50%,Honorable,弭锡运,谢嘉诚,赖子炜,N,N
286,,山东大学,黄金滋嘣狗,2,106,-2,-,-,-3,-,-,+3(57),-,+1(9),-,-,-,-,50%,Honorable,许蕴朴,郭子健,韩雨辰,N,N
287,168,北京师范大学珠海校区,公费旅游团,2,109,-8,-,-,-,-,-,+1(102),-,+1(7),-,-,-,-,0%,Honorable,刘雨杭,张民轩,王昱超,N,N
288,169,武汉轻工大学,赢了放烟花，输了喝可乐,2,114,-,-,-,-10,-,-,+2(69),-,+1(25),-,-,-,-,33%,Honorable,王小康,谷帼嵘,邵宽,N,N
289,,同济大学,啊对对^-^队,2,115,-,-3,-,-,-,-,+2(85),-,+1(10),-,-,-,-3,33%,Honorable,伍祥麟,姜文渊,谢泽邦,N,N
290,170,青岛理工大学,今天也要吃红提,2,117,-,-,-,-1,-,-,+2(83),-,+1(14),-,-,-,-,33%,Honorable,左庆会,王政,饶礼建,N,N
291,,浙江万里学院,我们仍未知道那天的题是否 AC,2,118,-6,-1,-1,-1,-1,-1,+3(71),-1,+1(7),-1,-1,-1,-1,50%,Honorable,余欣达,郭雨欣,齐祖康,N,N
292,,吉林大学,执子之手抓饼，与子偕老干妈,2,119,-,-,-,-,-,-,+1(56),-,+3(23),-,-,-,-5,50%,Honorable,剧若菲,卢胤,张浩天,N,N
293,171,安徽工业大学,早上吃什么,2,121,-9,-,-,-,-,-,+2(87),-,+1(14),-,-,-,-,33%,Honorable,林昊,王旭康,鲁宗顺,N,N
294,172,湖南科技大学,晨曦,2,124,-7,-,-,-,-,-,+2(92),-,+1(12),-,-,-,-1,33%,Honorable,周子盛,曾改,黄宇轩,N,N
295,,东北大学,东北大学_不会起队名,2,127,-1,-,-,-4,-,-,+3(79),-,+1(8),-,-,-,-9,50%,Honorable,徐子轩,方凯伦,郎敏杰,N,N
295,,南京邮电大学,冷梦,2,127,-,-,-,-,-,-,+1(118),-,+1(9),-,-,-,-,0%,Honorable,戴鸿哲,石金轩,陈荣泽,N,N
297,173,中南民族大学,温柔换不来温柔,2,128,-3,-,-,-,-,-,+4(63),-,+1(5),-,-,-,-,60%,Honorable,肖雨昊,胡双,项升辉,N,N
298,174,湖南警察学院,打铁,2,129,-3,-,-,-,-,-,+2(84),-,+1(25),-,-,-,-,33%,Honorable,张雨希,曹永康,罗尧宇,N,N
298,174,长安大学,可达鸭今天什么都吃,2,129,-4,-,-,-,-,-,+2(101),-,+1(8),-,-,-,-,33%,Honorable,刘文越,安天宇,郑程浩,N,N
