Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
465,200,徐州工程学院,啪的一下就过了,2,123,+2(24),-,-,-2,-,-,-,-2,-,-,-,-,+2(59),50%,Honorable,刘通,张恒,张锋,N,N
465,200,四川师范大学,截止报名前5分钟报名,2,123,+1(18),-,-13,-,-,-,-,-3,-,-,-,-,+3(65),50%,Honorable,范忠仁,范锐,郑聪,N,N
465,,国防科技大学,四铁先进队,2,123,+1(11),-,-3,-,-,-,-,-,-,-,-,-,+2(92),33%,Honorable,周彧,徐圣翔,李梓雄,N,N
468,202,新疆大学,新大的局外人,2,124,+1(17),-,-9,-,-,-,-,-,-,-,-,-,+4(47),60%,Honorable,张翔,杨海通,陈嘉陆,N,N
468,,成都东软学院,步步高算法机,2,124,+1(18),-,-13,-,-,-,-,-,-,-,-,-,+3(66),50%,Honorable,张旭东,赵哲煜,陈笑,N,N
468,,深圳技术大学,听取蛙声一片,2,124,+1(35),-,-5,-,-,-,-,-,-,-,-,-,+2(69),33%,Honorable,叶子豪,吴弘殷,程雨航,N,N
471,,哈尔滨理工大学,哈理工12队,2,127,+1(21),-,-11,-5,-,-,-,-,-,-,-,-,+2(86),33%,Honorable,庄子晨,汪明曌,赖科华,N,N
472,203,盐城工学院,健健之队,2,128,+2(25),-,-13,-,-,-,-,-,-,-,-,-,+2(63),50%,Honorable,张天伟,胡远韬,黄宇健,N,N
473,204,河南科技学院,北方的风,2,129,+2(38),-,-,-,-,-,-,-,-,-,-,-,+2(51),50%,Honorable,王培军,荣治杰,黄怀龙,N,N
474,205,湖州师范学院,模板高手,2,130,+1(18),-,-1,-,-,-,-,-,-,-,-,-,+3(72),50%,Honorable,方金华,李敏华,王修宁,N,N
475,,华南师范大学,sky,2,131,+2(22),-,-6,-1,-,-,-,-,-,-,-,-,+3(49),60%,Honorable,方伟杰,沈金辉,胡耀文,N,N
475,,广西大学,感谢哈尔滨送来的五百斤红肠,2,131,+2(26),-,-2,-,-,-,-,-1,-,-,-,-,+1(85),33%,Honorable,何金洺,孙城涛,洪越,N,N
477,206,烟台大学,牛年都要过去了你挂边躲牛了吗,2,132,+1(21),-,-4,-,-,-,-,-,-,-,-,-,+3(71),50%,Honorable,吴家涛,孙星宇,王凯,N,N
478,,西南石油大学,算 · 律,2,135,+2(58),-,-,-1,-,-,-,-,-,-,-,-,+1(57),33%,Honorable,刘知鑫,叶天宇,谭涛,N,N
479,,长春理工大学,dt来了全ak了，hhj尽力ak了，先不谈队友，yy在干什么,2,137,+1(13),-,-4,-,-,-,-,-4,-,-,-,-2,+4(64),60%,Honorable,于越,段韬,黄宏进,N,N
479,,南阳理工学院,肥鲶鱼历险记,2,137,+2(37),-,-,-,-,-,-,-,-,-,-,-,+1(80),33%,Honorable,杨智翔,董雲龙,陈昊,N,N
481,207,曲阜师范大学,引领者,2,140,+1(27),-,-,-,-,-,-,-,-,-,-,-,+3(73),50%,Honorable,于涛,王一凡,续文静,N,N
481,,济南大学,魂系打铁人,2,140,+1(28),-,-6,-,-,-,-,-,-,-,-,-,+2(92),33%,Honorable,刘志航,刘耕赫,徐世豪,N,N
483,,暨南大学,第一次会有好运的,2,142,+1(25),-,-1,-5,-,-,-,-,-,-,-,-,+3(77),50%,Honorable,夏愚,孔祥昊,董学院,N,N
484,,中北大学,逆三角,2,143,+1(20),-,-7,-,-,-,-,-2,-,-,-,-,+4(63),60%,Honorable,张舟,张超,王少鹏,N,N
485,,浙江育英职业技术学院,田甜圈,2,144,+1(28),-,-12,-,-,-,-,-,-,-,-,-,+3(76),50%,Honorable,姬梦迪,温正暖,田若禹,N,N
486,,沈阳化工大学,三硝基甲苯,2,146,+1(25),-,-7,-,-,-,-,-1,-,-,-,-,+4(61),60%,Honorable,刘泳壮,张祺,王梓睿,N,N
487,,广州大学,光速幂下班队,2,150,+2(33),-,-5,-,-,-,-,-4,-,-,-,-,+3(57),60%,Honorable,丘靖宇,冯建华,屈静怡,N,N
487,,青岛科技大学,kfc宅急送,2,150,+1(20),-,-1,-,-,-,-,-,-,-,-,-,+3(90),50%,Honorable,王昊,薛克程,车宇庚,N,N
489,208,湖北第二师范学院,Best Team,2,151,+1(14),-,-1,-,-,-,-,-,-,-,-,-,+4(77),60%,Honorable,宋丁沣,李靓,邵冲,N,N
490,209,广东东软学院,天码行空,2,153,+4(35),-,-6,-,-,-,-,-,-,-,-,-,+1(58),60%,Honorable,蔡东垲,赖浩朋,邓晋珏,N,N
491,,武汉科技大学,有牌就行,2,155,+3(22),-,-,-,-,-,-,-4,-,-,-,-,+3(53),66%,Honorable,付强,夏玉玲,张名伟,N,N
492,210,哈尔滨理工大学（荣成）,三个憨批,2,157,+1(31),-,-,-,-,-,-,-,-1,-,-,-1,+4(66),60%,Honorable,林晴,章添舒,缪泽洋,N,N
493,211,泉州师范学院,ac再爱我亿次,2,159,+3(26),-,-5,-,-,-,-,-3,-,-,-,-,+3(53),66%,Honorable,张自力,施维康,陈佳乐,N,N
493,,南昌航空大学,雀食蟀小队,2,159,+2(31),-,-,-,-,-,-,-8,-,-,-,-,+3(68),60%,Honorable,刘声同安,李浩然,谢梦涛,N,N
495,,郑州轻工业大学,emo了，家人们,2,160,+1(16),-,-10,-,-,-,-,-1,-,-,-,-,+5(64),66%,Honorable,乔省源,刘子豪,王家琪,N,N
496,,湖南中医药大学,混分大队,2,161,+3(31),-,-14,-,-,-,-,-,-,-,-,-,+2(70),60%,Honorable,吕浩,欧阳亨杰,魏微,N,N
497,,广东东软学院,金属探测鸡,2,162,+1(20),-,-6,-,-,-,-,-,-,-,-,-,+5(62),66%,Honorable,张惠龙,范德川,郑旭,N,N
498,,河南大学,树上启发式合并,2,165,+1(29),-,-1,-,-,-,-,-,-,-,-,-,+3(96),50%,Honorable,李振,杜开浩,王太铭,N,N
499,212,湖北中医药大学,人均身高180,2,166,+3(30),-,-10,-,-,-,-,-,-,-,-,-,+3(56),66%,Honorable,吴徵靖,涂诺辛格,熊黎,N,N
499,,南开大学,南方开心大学,2,166,+1(33),-,-,-,-,-,-,-,-,-,-,-,+3(93),50%,Honorable,周键钹,罗天辰,郭耘赫,N,N
501,,徐州工程学院,步步高算法机,2,169,+1(25),-,-9,-,-,-,-,-,-,-,-,-,+5(64),66%,Honorable,张祥,李鑫,温文杰,N,N
502,,浙江科技学院,今天也想好好努力,2,170,+1(35),-,-,-,-,-,-,-,-,-,-,-,+2(115),33%,Honorable,张家钰,盛盈,胡婧,N,N
503,213,长安大学,雨哥的凡尔赛之路,2,171,+1(25),-,-,-,-,-,-,-3,-,-,-,-,+5(66),66%,Honorable,张国辉,楼鑫晖,王隽雨,N,N
504,,北京工业大学,北工大积极健康向上,2,172,+4(31),-,-,-3,-,-,-,-,-,-,-,-,+2(61),66%,Honorable,卢晟熙,熊浩男,马逸行,N,N
505,,西南科技大学,仨行,2,173,+1(20),-,-7,-,-,-,-,-,-,-,-,-,+3(113),50%,Honorable,吴吉,李佳,王弦德,N,N
506,,广东东软学院,力争上游,2,174,+1(28),-,-5,-,-,-,-,-1,-,-,-,-,+4(86),60%,Honorable,李佳波,童鑫,许杰森,N,N
506,,山东大学（威海）,少喝热水不睡觉,2,174,+2(27),-,-,-,-,-,-,-1,-,-,-,-,+1(127),33%,Honorable,司维,吴黎明,柳洋,N,N
508,214,南京大学金陵学院,海阔天空,2,179,+1(23),-,-,-,-,-,-,-,-,-3,-,-,+4(96),60%,Honorable,张鸿飞,渠宇,龚培昊,N,N
509,,南昌大学,向着星辰,2,180,+2(34),-,-9,-,-,-,-,-,-,-,-,-,+3(86),60%,Honorable,刘浩然,欧阳真真,蔡易霖,N,N
509,,北京师范大学,无敌舰队,2,180,+1(15),-,-4,-1,-,-,-,-,-,-,-,-,+4(105),60%,Honorable,张洪强,张睿琪,臧祝利,N,N
511,,湖南工业大学,求求给我们一块牌,2,181,+2(34),-,-1,-,-,-,-,-2,-,-,-,-,+4(67),66%,Honorable,刘成富,尹文,王湘博,N,N
511,,闽江学院,0x3F3F3F3F,2,181,+1(28),-,-,-,-,-,-,-6,-,-,-,-,+4(93),60%,Honorable,曹洪海,林毅,陈灿宇,N,N
513,,广东外语外贸大学,能暴力就别动脑,2,187,+1(46),-,-4,-,-,-,-,-1,-,-,-,-,+3(101),50%,Honorable,刘泽恩,古镇豪,石胡梦,N,N
514,,太原理工大学,好友成堆队,2,188,+2(43),-,-11,-,-,-,-,-,-,-,-,-,+3(85),60%,Honorable,周翰洋,郭晋龙,闫辰瑞,N,N
514,215,青岛农业大学,咏絮,2,188,+1(42),-,-1,-,-,-,-,-,-,-,-,-,+3(106),50%,Honorable,刘发展,张洪瑞,黄奎阳,N,N
516,,南昌航空大学,我好像又行了,2,189,+3(24),-,-9,-,-,-,-,-,-,-,-,-,+4(65),71%,Honorable,吴潇龙,彭杰,曾凯浩,N,N
517,,西北农林科技大学,三矜破晓,2,191,+1(19),-,-4,-1,-,-,-,-,-,-,-,-,+4(112),60%,Honorable,蔡义涛,薛照宇,郭伟,N,N
518,,浙江中医药大学,ZCMU-最强Shq,2,192,+1(38),-1,-63,-1,-,-,-,-,-,-,-,-1,+4(94),60%,Honorable,沈浩奇,王少杰,王庆康,N,N
519,216,鲁东大学,阿多,2,193,+2(29),-,-11,-,-,-,-,-,-,-,-,-,+4(84),66%,Honorable,余海旭,李磊,马庆典,N,N
519,,山东科技大学,埃克塞特号,2,193,+1(26),-,-12,-,-,-,-,-,-,-,-,-,+5(87),66%,Honorable,侯淞耀,李超楠,武守恒,N,N
519,216,厦门大学嘉庚学院,两面包夹芝士,2,193,+1(38),-,-5,-,-,-,-,-,-,-,-,-,+3(115),50%,Honorable,姚靖远,王婧,黄浩,N,N
522,,北京师范大学珠海校区,三人同行，高瞻月明,2,195,+1(56),-,-,-,-,-,-,-,-,-,-,-,+2(119),33%,Honorable,张涵,蒋林汇嘉,蔡仲勋,N,N
523,,河北师范大学,来南京偷个银,2,196,+2(24),-,-8,-,-,-,-,-,-,-,-,-,+6(52),75%,Honorable,张圣哲,杨占宇,黄巍赟,N,N
523,,长安大学,自动WA机,2,196,+1(15),-,-,-,-,-,-,-18,-,-,-,-,+6(81),71%,Honorable,夏强,李家栋,谢欢,N,N
525,,河南财政金融学院,队长说拿金就去吃猪肘子,2,197,+1(34),-,-11,-,-,-,-,-,-,-,-,-,+4(103),60%,Honorable,张一恒,王世创,黄志博,N,N
526,,湖北第二师范学院,Dcrown,2,198,+1(45),-,-,-1,-,-,-,-,-,-,-,-,+4(93),60%,Honorable,屈贵川,杜春阳,王振,N,N
527,,湖北第二师范学院,The Dawn,2,199,+3(34),-,-7,-,-2,-,-,-,-,-,-,-,+4(65),71%,Honorable,张友,柯志超,陈路迪,N,N
527,,长安大学,啊对对对,2,199,+1(21),-,-,-,-,-,-,-1,-,-9,-,-,+3(138),50%,Honorable,刘文越,王瑄,田宇,N,N
529,218,山东农业大学,A人,2,200,+1(26),-,-2,-,-,-,-,-,-,-,-,-,+3(134),50%,Honorable,李振一,钟苏阳,魏百川,N,N
529,,中南民族大学,罚坐五小时,2,200,+1(39),-,-,-,-,-,-,-,-,-,-,-,+2(141),33%,Honorable,兰佳亦,陈柏林,项升辉,N,N
531,219,广州城市理工学院,《队长说拿铜就请海底捞》,2,210,+1(18),-,-1,-,-,-,-,-1,-,-,-,-,+5(112),66%,Honorable,何镓乐,陈一恺,陈宏营,N,N
532,,中国传媒大学,Submit都队,2,214,+1(25),-,-,-,-,-,-,-,-,-,-,-,+6(89),71%,Honorable,李瑾熠,胡露坤,谭星语,N,N
533,,天津工业大学,怎么又要起名啊,2,215,+2(46),-,-,-,-,-,-,-,-,-,-,-,+4(89),66%,Honorable,张璐瑶,王南雄,王崧,N,N
533,,东北农业大学,跪求一牌,2,215,+2(35),-,-3,-,-,-,-,-3,-,-,-,-,+4(100),66%,Honorable,刘纳川,朱秀滨,黄铎,N,N
533,,杭州师范大学,抹茶不拿铁,2,215,+1(28),-,-8,-,-,-,-,-,-,-,-,-,+3(147),50%,Honorable,孙于晴,李齐,陈洁,N,N
536,220,福建农林大学,躺平也想被念队名,2,216,+1(14),-,-,-,-,-,-,-6,-,-,-,-,+7(82),75%,Honorable,郑荣灿,陈心桥,黄妃妃,N,N
537,,四川农业大学,蹦蹦炸弹,2,217,+1(23),-,-,-2,-,-,-,-,-,-,-,-,+6(94),71%,Honorable,谢荣彬,饶健坤,黄立,N,N
538,,湖南科技大学,摸鱼大师,2,219,+1(31),-,-,-6,-,-,-,-,-,-,-,-,+6(88),71%,Honorable,曾伟,李明亮,潘汇贤,N,N
539,,江西财经大学,对手不,2,220,+1(34),-,-8,-,-,-,-,-4,-,-,-,-,+5(106),66%,Honorable,何洋,何胜彰,王玛琪,N,N
540,,大连海事大学,扮猪吃老虎,2,227,+1(37),-,-3,-,-,-,-,-,-,-,-,-,+4(130),60%,Honorable,李达一,熊俊宇,马大中,N,N
540,221,江西理工大学,名字随便取的,2,227,+1(34),-,-4,-,-,-,-,-,-,-,-,-,+3(153),50%,Honorable,徐一凡,樊哲航,郑周,N,N
542,,常熟理工学院,给我们三把按摩椅,2,228,+1(29),-,-1,-,-,-,-,-,-,-,-,-,+3(159),50%,Honorable,王宇航,邹静,金豪楠,N,N
543,,东北大学秦皇岛分校,我们教练不会签到,2,233,+1(30),-,-6,-2,-,-,-,-,-,-,-,-,+6(103),71%,Honorable,池岩峻,陈世鑫,陈嘉鸿,N,N
544,222,武汉纺织大学,罗翔说算法,2,234,+1(39),-,-8,-,-,-,-,-,-,-,-,-,+5(115),66%,Honorable,杨沛霖,赵文翔,陆挺,N,N
545,,西南民族大学,菜的离谱,2,235,+2(16),-,-,-,-,-,-,-,-,-,-,-,+6(99),75%,Honorable,易旸,谢永桦,陈家峻,N,N
545,,中国矿业大学（北京）,三躺闯南京,2,235,+3(35),-,-,-,-,-,-1,-,-,-,-,-,+4(100),71%,Honorable,张鑫洁,李瑞杰,田博闻,N,N
547,,大连海事大学,第i次打xcpc,2,239,+2(30),-,-,-,-,-,-,-,-,-,-,-,+6(89),75%,Honorable,谢宏杰,邱家兴,黄藩,N,N
547,,福建师范大学,七海娜娜米,2,239,+1(25),-,-11,-,-,-,-,-,-,-,-,-,+6(114),71%,Honorable,邹阳,陈杨涛,陈鸿,N,N
547,,中南林业科技大学,好运来,2,239,+2(33),-,-4,-,-,-,-,-,-,-,-,-,+4(126),66%,Honorable,朱楚恒,王诏坤,谈双旗,N,N
550,,长春理工大学,阿萨姆,2,240,+1(22),-,-6,-,-,-,-,-,-,-,-,-,+6(118),71%,Honorable,丁雨时,刘梓童,沈吉行,N,N
550,,浙江育英职业技术学院,五行缺AC,2,240,+1(32),-,-2,-,-,-,-,-,-,-,-,-,+5(128),66%,Honorable,应佳伟,杨良俊,钱晨乐,N,N
552,,广州大学,浮华虚梦,2,248,+1(36),-,-,-,-,-,-,-,-,-13,-,-,+5(132),66%,Honorable,叶达之,吴梓翀,罗泳熙,N,N
553,,江苏科技大学,红色幽灵,2,253,+2(32),-,-12,-,-,-,-,-,-,-,-,-,+3(161),60%,Honorable,殷苏海,王淳虞,黄符佳,N,N
554,,中国人民解放军战略支援部队信息工程大学,名字贼难起,2,255,+1(16),-,-,-,-,-,-,-,-,-,-,-,+8(99),77%,Honorable,刘世博,董海腾,黄啟堃,N,N
555,,北方工业大学,打假赛,2,259,+2(50),-,-1,-,-,-,-,-,-,-,-,-,+3(149),60%,Honorable,张圣,葛钰峣,董泽芃,N,N
556,223,上海海事大学,海事炊事班,2,260,+1(16),-,-22,-,-,-,-,-,-,-,-,-,+9(84),80%,Honorable,周金,李梁裕,杜逸杰,N,N
556,,燕山大学,猫猫爱吃鱼,2,260,+1(28),-,-,-4,-,-,-,-,-,-,-,-,+7(112),75%,Honorable,李壮壮,白庆泽,马信宏,N,N
558,,齐鲁工业大学,我们还可以抢救一下,2,261,+2(24),-,-3,-,-,-,-,-,-,-,-,-,+4(157),66%,Honorable,杨光耀,褚华帅,钟志强,N,N
559,224,阜阳师范大学,ICPC打铁队,2,264,+3(40),-,-7,-3,-,-,-,-,-,-,-,-,+5(104),75%,Honorable,肖念昕,赵文龙,高效,N,N
560,,湖南工业大学,今天也很困,2,265,+1(33),-,-,-,-,-,-,-,-,-,-,-,+5(152),66%,Honorable,刘平涛,刘盛,蔡珏,N,N
561,,安徽工业大学,陪你度过漫长岁月,2,267,+5(37),-,-,-5,-,-,-,-12,-,-,-,-,+3(110),75%,Honorable,王志鹏,谷成磊,陈良焕,N,N
562,,宁波大学,三个核桃,2,268,+1(32),-,-6,-,-,-,-,-,-,-1,-,-,+3(196),50%,Honorable,卢山,李幸尔,林宜鹏,N,N
563,,河南大学,翻斗街幼儿园,2,269,+5(68),-,-,-,-,-,-,-14,-,-,-,-,+3(81),75%,Honorable,刘泽运,孟德彬,邢丙鑫,N,N
563,,齐鲁工业大学,戏言:关于月光下的魔法师wa循环这件事,2,269,+1(28),-,-3,-,-,-,-,-,-,-,-,-,+6(141),71%,Honorable,张子涵,李伟杰,王博文,N,N
565,225,西北师范大学,爱干饭的阿米洛,2,270,+2(60),-,-1,-,-,-,-,-,-,-,-,-,+4(130),66%,Honorable,唐珥丹,王兴阳,蒋宇轩,N,N
566,,郑州大学,说“嗨”,2,272,+2(27),-,-3,-,-,-,-,-,-,-,-,-,+6(125),75%,Honorable,于傲寒,李彦霖,郝栋,N,N
567,,东北师范大学,极光,2,274,+3(23),-,-,-,-,-,-,-1,-,-,-,-,+7(91),80%,Honorable,曾令树,胡潇,范耀天,N,N
568,,上海海事大学,临港难铜,2,276,+1(23),-,-,-,-,-1,-,-,-,-,-,-,+7(133),75%,Honorable,张思越,陈宇轩,龚鹤洋,N,N
569,,厦门大学,攻城狮,2,278,+1(41),-,-3,-,-,-,-,-,-,-,-,-,+3(197),50%,Honorable,张文韬,邱佳伟,顾畅,N,N
570,,湖州师范学院,充电两分钟，划水五小时,2,279,+3(45),-,-,-,-,-,-,-,-,-,-,-,+3(154),66%,Honorable,刘江玲,吴泽涛,王宗扬,N,N
571,,乐山师范学院,超时的茶壶会爆罗素吗,2,283,+1(55),-,-2,-,-,-,-,-,-,-,-,-,+4(168),60%,Honorable,姜涛,崔伟浩,覃彦,N,N
571,226,西安邮电大学,想去南京没去成,2,283,+2(35),-,-1,-,-,-,-,-,-,-,-,-,+3(188),60%,Honorable,邓子玄,郭梓茜,陈春晗,N,N
573,,江西财经大学,面向样例程序设计,2,286,+2(21),-,-4,-,-,-,-,-,-,-,-,-,+5(165),71%,Honorable,刘江,朱政,钟志清,N,N
574,227,上海电机学院,电机小子蛙蛙协会,2,288,+2(46),-,-2,-1,-,-,-,-,-,-,-,-,+5(142),71%,Honorable,余柯典,周奕龙,张德辉,N,N
575,,中国海洋大学,中国海洋枢纽,2,293,+2(40),-,-1,-,-,-,-,-,-,-2,-,-,+5(153),71%,Honorable,李叡青,李炫辰,李睿杰,N,N
576,,江西理工大学,玖曦,2,297,+1(32),-,-2,-,-,-,-,-2,-,-,-,-,+5(185),66%,Honorable,朱金康,邓英豪,郑恒庆,N,N
577,,西南交通大学,"《世界顶尖的代码手,转生到异世界送外卖》",2,298,+2(33),-,-,-,-,-,-,-,-,-2,-,-,+6(145),75%,Honorable,徐梓航,陈越,雷雨豪,N,N
578,,青岛农业大学,燃烧吧小宇宙,2,299,+1(51),-,-,-,-,-,-,-,-,-,-,-,+8(108),77%,Honorable,付官正,李沛恒,蒋炎光,N,N
579,,西南科技大学,永恒,2,300,+3(54),-,-4,-,-,-,-,-,-,-,-,-,+3(166),66%,Honorable,李荣凯,白彪,黄志豪,N,N
580,,华东交通大学,不断向前,2,301,+3(34),-,-7,-,-,-,-,-,-,-,-,-,+7(107),80%,Honorable,尹磊,张俊铭,熊庆勇,N,N
580,228,湖北工业大学工程技术学院,嘉然的猫,2,301,+1(33),-,-,-,-,-,-,-,-,-,-,-,+4(208),60%,Honorable,王家豪,童世俊,陈瑞武,N,N
582,,吉首大学,吉祥大秀,2,305,+1(24),-,-,-,-,-,-,-,-,-,-,-,+9(121),80%,Honorable,冯志勇,石逸可,鲁承源,N,N
583,,北京联合大学,幼儿园大班,2,308,+1(46),-,-4,-,-,-,-,-,-,-,-,-,+5(182),66%,Honorable,赵麒,钟水清,饶超,N,N
584,,鲁东大学,凯酱应援团,2,310,+2(19),-,-,-,-,-,-,-,-,-,-,-,+10(91),83%,Honorable,王天赐,禚建硕,高义凯,N,N
585,,西北师范大学,四级没过,2,313,+1(21),-,-2,-,-,-,-,-1,-,-,-,-,+6(192),71%,Honorable,丁佳鹏,何晨泽,范千悦,N,N
586,,山东科技大学,胡德号,2,320,+2(70),-,-1,-1,-,-,-,-,-,-,-,-,+4(170),66%,Honorable,刘广源,刘恒,李哲,N,N
587,,南通大学,20刻钟牢房,2,321,+1(24),-,-1,-,-,-,-,-,-,-,-,-,+9(137),80%,Honorable,吴高杰,江媚,韩愈,N,N
588,,闽南师范大学,古见患有AC阻碍症,2,322,+3(47),-,-1,-,-,-,-,-,-,-,-,-,+5(155),75%,Honorable,吴汉松,廖运宝,林志强,N,N
589,,台州学院,该id已被占用,2,339,+1(39),-,-4,-3,-,-,-,-,-,-,-,-,+10(120),81%,Honorable,罗志鹏,谢华超,郑纪钢,N,N
590,,浙江工业大学之江学院,ZZJC2,2,340,+1(31),-,-1,-,-,-,-,-2,-,-,-,-,+11(109),83%,Honorable,杨馨悦,林雯雯,董文强,N,N
591,,太原理工大学,无尽编码,2,344,+1(15),-,-,-,-,-,-,-4,-,-,-,-,+10(149),81%,Honorable,刘雨露,朱伯扬,范之毓,N,N
592,229,苏州科技大学,青钢影说他下次来,2,348,+1(28),-,-4,-,-,-,-,-,-,-,-,-,+6(220),71%,Honorable,曹鹏,沈广浩,郭瑞阳,N,N
593,,四川农业大学,ikbc,2,349,+2(48),-,-,-,-,-,-,-,-,-,-,-,+7(161),77%,Honorable,代吉富,崔江哲,张栋宸,N,N
594,,北京联合大学,三个火枪手,2,352,+3(22),-,-,-,-,-,-,-,-,-,-,-,+10(110),84%,Honorable,于富鑫,牟圣豪,罗超市,N,N
595,230,山东工商学院,所向皆破,2,357,+1(67),-,-5,-,-,-,-,-,-,-,-,-,+4(230),60%,Honorable,孟孜文,田始坤,茹博轩,N,N
596,,常熟理工学院,啥也不会纯坐牢队,2,367,+1(63),-,-,-,-,-,-,-,-,-,-,-,+3(264),50%,Honorable,林涵,段梦雨,赵寅康,N,N
597,,上海大学,代码写的都队,2,433,+2(18),-,-1,-6,-,-,-,-,-,-,-,-,+12(175),85%,Honorable,唐笑涵,秦云啸,陈安格,N,N
598,231,聊城大学,海洋牛逼,2,436,+6(49),-,-3,-,-,-,-,-,-,-,-,-,+4(227),80%,Honorable,刘洪泉,吕志诚,徐海洋,N,N
599,,中国人民解放军战略支援部队信息工程大学,昆图库塔卡提考特苏瓦西拉松,2,454,+1(33),-,-2,-,-,-,-,-,-,-,-,-,+8(281),77%,Honorable,季凯翔,武翊文,葛骋畅,N,N
600,,天津工业大学,WA,2,456,+1(40),-,-4,-,-,-,-,-,-,-,-,-,+11(216),83%,Honorable,丁家玮,杨大海,潘扬东杰,N,N
601,,湖南警察学院,湖南警察学院2队,2,471,+7(112),-,-1,-,-,-,-,-,-,-1,-,-,+5(159),83%,Honorable,何喜,唐宇群,蒋磊,N,N
602,,成都理工大学,没名,2,479,+2(26),-,-,-,-,-,-,-,-,-,-,-,+12(213),85%,Honorable,廖智,肖毅,马坤,N,N
603,,山东工商学院,对六,2,488,+1(27),-,-6,-,-,-,-,-,-,-,-,-,+10(281),81%,Honorable,王卓,王新航,董哲,N,N
604,,嘉应学院,删库跑路,2,519,+2(102),-,-,-,-,-,-,-,-,-1,-,-,+6(297),75%,Honorable,丘堃锦,刘茗铄,杨杰,N,N
605,,安阳工学院,再做一题,2,567,+2(37),-,-4,-,-,-,-,-,-,-,-,-,+15(230),88%,Honorable,张意恒,时贝宁,石一昊,N,N
606,,昆明理工大学,空调西瓜,2,609,+1(73),-,-,-,-,-,-,-,-,-,-1,-,+14(276),86%,Honorable,尹盛,张智晖,赵星然,N,N
607,,南京邮电大学,专业打铁队,1,27,+1(27),-,-1,-3,-,-,-,-,-,-,-,-,-6,0%,Honorable,徐文,汪宇翔,蒋凌峰,N,N
608,232,重庆城市科技学院,Rust is best!,1,30,+1(30),-,-,-8,-,-,-,-2,-,-,-,-,-,0%,Honorable,刘宇航,李欣阳,李雪莲,N,N
609,,惠州学院,代码只有一行,1,35,+1(35),-,-1,-,-,-,-,-,-,-,-,-,-,0%,Honorable,何宗鑫,刘俊龙,郑海城,N,N
609,,昆明理工大学,泔尽又喂牲,1,35,+1(35),-,-6,-,-,-,-,-,-,-,-,-,-,0%,Honorable,刘卓灵,唐智鹏,李林,N,N
611,,南京邮电大学,三个大水牛,1,36,+1(36),-,-,-,-,-,-,-,-,-,-,-,-10,0%,Honorable,吴政,张正,钱文涛,N,N
611,,福建工程学院,与0无瓜,1,36,+1(36),-,-,-,-,-,-,-,-,-,-,-,-11,0%,Honorable,张智翔,薛振松,邱奕涵,N,N
611,,山东工商学院,把你两块钱卖给我,1,36,+1(36),-,-,-2,-,-,-,-,-,-,-,-,-,0%,Honorable,李亚然,王在媛,鲁庆,N,N
614,233,南京晓庄学院,冲就队了！,1,39,+1(39),-,-,-1,-,-,-,-,-,-,-,-,-8,0%,Honorable,孙星宇,洪湘雪,王瑞豪,N,N
615,,昆明理工大学,打铁打不队,1,41,+1(41),-,-5,-5,-,-,-,-,-,-,-,-,-,0%,Honorable,孙珑瑜,李王超,蔺吉鹏,N,N
616,,徐州工程学院,哈哈没事,1,46,+2(26),-,-,-1,-,-,-,-,-,-,-,-,-,50%,Honorable,朱家天,谢子鹏,钟志杰,N,N
617,,北京工业大学,coincollectingfunction,1,48,+1(48),-,-,-,-,-,-,-,-,-,-,-,-5,0%,Honorable,孙若桐,张栩宁,雷昊川,N,N
618,,惠州学院,谦虚~~,1,61,+1(61),-,-,-,-,-,-,-,-,-,-,-,-,0%,Honorable,杜梓滔,林渝晓,陈炫哲,N,N
619,,太原理工大学,爆零菜鸟队,1,75,+1(75),-,-28,-,-,-,-,-,-,-,-,-,-19,0%,Honorable,杜力威,郑子锐,黄欣禹,N,N
620,,嘉应学院,今晚打老虎,1,90,+2(70),-,-9,-,-,-,-,-,-,-,-,-,-,50%,Honorable,方佳丽,赵凯坚,黄雨坤,N,N
621,234,安徽财经大学,题题AC队,1,103,+3(63),-,-,-,-,-,-,-,-,-,-,-,-18,66%,Honorable,丁丽,刘庆和,李德林,N,N
622,235,成都理工大学工程技术学院,挖掘机,1,104,+1(104),-,-,-,-,-,-,-,-,-,-,-,-12,0%,Honorable,孟德宸,曾朝林,薛志坤,N,N
623,236,重庆工程学院,打完赶紧开派对,1,105,+2(85),-,-,-,-,-,-,-,-,-,-,-,-18,50%,Honorable,唐爱琳,欧荣维,魏渝辉,N,N
624,,武汉纺织大学,微微,1,108,+3(68),-,-,-,-1,-,-,-,-,-,-,-,-5,66%,Honorable,朱思格,蓬博翔,许家瑞,N,N
625,,重庆工程学院,喵喵队做大题,1,115,+1(115),-,-,-,-,-,-,-,-,-,-,-,-13,0%,Honorable,况俊杰,王康,陈龙康,N,N
626,,西北师范大学,性情中人,1,136,+3(96),-,-,-,-,-,-,-,-,-,-,-,-8,66%,Honorable,刘力铭,庞子博,高普伦,N,N
627,237,陕西师范大学,进击的小分队,1,158,+3(118),-,-,-,-,-,-,-,-,-,-,-,-,66%,Honorable,刘盼,李巧霞,钟鹏,N,N
