Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
297,175,长春理工大学,给个牌吧，球球了QvQ,1,31,-,-,-8,-,-,-5,-4,-,+1(31),-,-,-,-,0%,Honorable,李新康,程仁杰,曾荣熹,N,N
299,,青岛大学,养发旅游团,1,32,-,-,-1,-,-,-2,-2,-,+1(32),-,-,-,-,0%,Honorable,席念润,陈宏昌,阮德昭,N,N
299,177,昆明理工大学,冬天打比赛,1,32,-,-,-8,-,-,-,-7,-,+1(32),-,-,-,-,0%,Honorable,周林翰,吴金航,唐明华,N,N
301,178,中国海洋大学,白洲梓理发店,1,33,-,-,-2,-,-,-5,-3,-,+1(33),-,-,-,-,0%,Honorable,陈岳阳,薛全笑,赵朴一,N,N
302,,浙江农林大学,带带带带花树,1,34,-,-,-7,-,-,-2,-,-,+2(14),-,-,-,-,50%,Honorable,蒋文涛,顾芝瑜,巫璐璐,N,N
302,,中国矿业大学,Altanik,1,34,-,-,-2,-,-,-,-4,-,+1(34),-,-,-,-,0%,Honorable,张涛,李岘,项超,N,N
304,,中国人民大学,我推的ICPC,1,39,-,-,-12,-,-,-,-2,-,+1(39),-,-,-,-,0%,Honorable,赵培宇,贾昊霖,樊珂鸣,N,N
305,179,中国计量大学,(c102)不AC就會入夜狂飆(GenShin Impart)[Chinese],1,41,-,-,-2,-,-,-6,-4,-,+2(21),-,-,-,-,50%,Honorable,陈忠鹏,陈家齐,许波波,N,N
305,,香港城市大学,南京妙妙屋,1,41,-,-,-4,-,-,-,-3,-,+2(21),-,-,-,-,50%,Honorable,李俊男,张溢文,黄家华,N,N
307,180,中国传媒大学,定福庄好果汁.定福庄好梅汁,1,42,-,-,-1,-,-,-12,-8,-,+2(22),-,-,-1,-,50%,Honorable,凌海,许安超,沈钰欣,N,N
308,181,福建理工大学,依靠时间钳形攻势混上福理工,1,43,-,-,-3,-,-,-4,-2,-,+2(23),-,-,-,-,50%,Honorable,郑启诚,王凱民,王铭森,N,N
308,181,中国农业大学,农大之光,1,43,-,-,-6,-,-,-2,-3,-,+2(23),-,-,-,-,50%,Honorable,李晗,邱鹏铮,郑翰,N,N
310,183,苏州大学,不管三七二十一我嘎嘎炫饭,1,46,-,-,-,-,-,-3,-4,-,+2(26),-,-,-2,-,50%,Honorable,陆逸铭,张静怡,王仁杰,N,N
311,,东北大学,东北大学_哪里错了？有的时候找找评测机的原因好吧！,1,48,-,-,-1,-,-,-3,-5,-,+2(28),-,-,-,-,50%,Honorable,黄宇帆,张佳栋,李浩民,N,N
312,,苏州大学,提瓦特大陆的光之队,1,54,-,-,-1,-,-,-1,-1,-,+2(34),-,-,-,-,50%,Honorable,顾天宇,赵昌鹏,张显荣,N,N
313,184,北京师范大学,都报名了要什么自行车,1,62,-,-,-2,-,-,-2,-1,-,+2(42),-,-,-,-,50%,Honorable,宋泰霖,陈博,王佳一,N,N
314,185,江苏科技大学,逻各斯,1,72,-1,-,-5,-,-,-,-3,-,+3(32),-,-,-,-,66%,Honorable,徐鲸鹏,吕一,王洪金,N,N
315,186,南京师范大学,第六人格,1,75,-,-,-,-,-,-,-6,-,+2(55),-,-,-,-,50%,Honorable,张烨妍,姜凌,马艺轩,N,N
316,,温州大学,温大三队,1,76,-,-,-1,-,-,-1,-5,-,+3(36),-,-,-,-,66%,Honorable,张世杰,汪景琦,陈宇锋,N,N
317,187,南京晓庄学院,一切为了队友女装梦,1,81,-,-,-2,-,-,-10,-10,-,+3(41),-,-,-,-,66%,Honorable,张权,聂圣杰,王子越,N,N
318,,苏州大学,错误禁止,1,83,-,-,-1,-,-,-,-,-,+1(83),-,-,-,-,0%,Honorable,吴俊哲,原明清,杨懿,N,N
319,,北京师范大学,给个AC吧！,1,86,-,-,-,-,-,-,-5,-,+3(46),-,-,-,-,66%,Honorable,吕祖峰,李昭辰,何佳文,N,N
320,,天津大学,失物招领处,1,88,-,-,-,-,-,-8,-2,-,+3(48),-,-,-,-,66%,Honorable,荆智彬,张明达,覃钰源,N,N
320,,广西大学,慢慢变强,1,88,-,-,-,-,-,-,-3,-,+3(48),-,-,-,-,66%,Honorable,付家锐,韦祖豪,石新阳,N,N
322,188,浙江农林大学暨阳学院,重生之来到icpc打铁,1,89,-,-,-4,-,-,-,-2,-,+3(49),-,-,-,-,66%,Honorable,周越,展宝信,余志宽,N,N
323,,上海大学,她与铜牌皆失,1,102,-,-,-2,-,-,-,-5,-,+3(62),-,-,-,-,66%,Honorable,邹凌杰,金子官,朱学臻,N,N
324,189,华东理工大学,不玩原神导致的,1,121,-,-,-3,-,-,-4,-,-,+5(41),-,-,-,-,80%,Honorable,傅昊阳,程奕豪,周颖鹏,N,N
325,190,江西理工大学,原神从这里启航,1,122,-,-,-1,-,-,-7,-7,-,+4(62),-,-,-,-,75%,Honorable,陈云杰,吴仕贤,蔡结,N,N
326,,哈尔滨理工大学,哈理工09队NJ,1,129,-,-,-,-,-,-1,-2,-,+4(69),-,-,-,-,75%,Honorable,蔡辰杰,汲广熙,郑强,N,N
327,191,太原理工大学,参宿一,1,153,-,-,-3,-,-,-3,-1,-,+2(133),-,-,-,-,50%,Honorable,邓家昕,李博洋,张亚奇,N,N
328,,南京师范大学,喜欢旅行的开拓者,1,206,-,-,-4,-,-,-8,-5,-,+6(106),-,-,-,-,83%,Honorable,杨大宇,朱正阳,陆昊宇,N,N
329,192,天津仁爱学院,只因,1,305,-,-,-,-,-,-,-,-,+5(225),-,-,-,-,80%,Honorable,顾凌玮,张子怡,程淼,N,N
330,,齐鲁工业大学,小心超人不小心超人了,1,318,-,-,-,-,-,-5,-1,-,+7(198),-,-,-,-,85%,Honorable,郑博维,张明超,赵浩浩,N,N
331,193,南昌航空大学,发际线和我作队,1,846,-,-,-,-,-,-2,-,-,+33(206),-,-,-,-,96%,Honorable,谢景妍,缪志瑄,李宛昕,N,N
