Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
145,,北京交通大学,七海之旅,3,431,-,+4(221),-,-,+2(119),-,-3,-,-,+1(11),-,-,-3,57%,Bronze,王君斐,杜宜宸,魏浩桓,N,N
146,88,河南大学,不调和级数,3,435,-,+4(197),-,+1(172),-1,-,-,-,-,+1(6),-,-,-,50%,Bronze,曹家宁,罗施达,赵炳凯,N,N
147,89,华中农业大学,卡题的时候在干什么？有想法吗？可以 AC 吗？,3,444,-,-3,-,+3(146),+1(249),-,-,-,-,+1(9),-,-,-,40%,Bronze,苏森阳,王敬淞,邵晨曦,N,N
148,90,湖南科技大学,挑战只用贪心获得铁牌,3,446,-1,-3,-,+1(231),+1(207),-,-,-,-,+1(8),-,-,-,0%,Bronze,黄家兴,梁涵,彭璟焱,N,N
149,91,苏州大学,RE 手动机,3,449,-,+1(232),-,-2,+5(128),-,-,-,-,+1(9),-,-,-5,57%,Bronze,刘昕宇,沈杨卓凡,陈顾漪,N,N
150,92,中国石油大学（华东）,中石大2005,3,450,-,-3,-,+7(235),+1(85),-,-,-,-,+1(10),-,-,-3,66%,Bronze,韩绍泽,杨立鑫,刘亚宁,N,N
151,93,山东师范大学,最后一舞,3,469,-,-2,-,+1(241),+3(180),-,-,-,-,+1(8),-,-,-,40%,Bronze,王尧,张凤来,李佳恒,N,N
152,94,西南民族大学,SCCPC*,3,478,-,-,-,+4(258),+1(128),-,-,-,-,+2(12),-,-,-,57%,Bronze,姚焜,欧辉强,黄铭,N,N
153,,齐鲁工业大学,原始人，起洞！,3,481,-,+3(170),-,-,+2(243),-,-,-,-,+1(8),-,-,-,50%,Bronze,刘起铭,王梓宇,蒋志发,N,N
154,95,华南农业大学,随机队名,3,489,-,+4(284),-,-5,+1(132),-,-,-,-,+1(13),-,-,-,50%,Bronze,黄诗杰,陈俊彬,谢易居,N,N
155,96,惠州学院,桂花载酒，少年余梦,3,497,-,+2(118),-,+4(293),-6,-,-,-,-,+1(6),-,-,-,57%,Bronze,龚诚,冼健民,陈冠宇,N,N
156,97,哈尔滨工业大学（威海）,啊对对队,3,499,-,-,-,+1(207),+1(278),-,-,-,-,+1(14),-,-,-1,0%,Bronze,廖航,黄泊淘,尹瀚铭,N,N
157,98,中国矿业大学,MineGPT5.0,3,524,-,+2(261),-,-,+2(215),-,-,-,-,+1(8),-,-,-6,40%,Bronze,李岘,高宏智,龚子贤,N,N
158,99,浙江农林大学,赛场上被遥控也是play的一环吗,3,537,-,-3,-,+1(210),+4(256),-,-,-,-,+1(11),-,-,-,50%,Bronze,杨一郎,章心阳,包涵,N,N
158,99,兰州大学,火力邪恶爆零皮鞋王,3,537,-,+3(281),-,-,+1(177),-,-,-,-,+2(19),-,-,-3,50%,Bronze,吕宁,张远哲,张潇锋,N,N
160,,华南理工大学,洛杉矶糊人,3,547,-,+5(279),-,+1(181),-11,-,-,-,-,+1(7),-,-,-6,57%,Bronze,李建成,严浩文,董宏远,N,N
161,101,大连理工大学盘锦校区,这技校真练技术,3,556,-,-5,-,+1(261),+4(224),-,-,-,-,+1(11),-,-,-5,50%,Bronze,陈嘉佑,杨镇熙,张正阳,N,N
162,102,天津理工大学,祝龚神考研成功,3,569,-,-4,-,+9(268),+3(93),-,-,-,-,+1(8),-,-,-2,76%,Bronze,龚志杰,向东,李衍硕,N,N
163,,北京邮电大学,DP_PTSD,3,570,-,+5(274),-,-,+3(165),-,-,-,-,+1(11),-,-,-2,66%,Bronze,王垚烨,黄志阳,蒙忠格,N,N
164,103,南京航空航天大学,找对象,3,586,-,+4(289),-,-,+2(208),-,-,-,-,+1(9),-,-,-,57%,Bronze,陈梓鹏,吕海亮,李章锐,N,N
165,104,北京工业大学,铁牌也是牌,3,613,-1,+5(254),-,-,+4(210),-,-,-,-,+1(9),-,-,-,70%,Bronze,张驰,李俊良,冯际鸣,N,N
166,,杭州电子科技大学,杭电12队,3,646,-,-1,-,+1(248),+6(267),-,-,-,-1,+2(11),-,-,-4,66%,Bronze,乐星宇,徐吴昊,王麒润,N,N
167,105,中国矿业大学（北京）,云淡风清,3,689,-,+8(250),-,+1(277),-2,-,-,-,-,+1(22),-1,-,-,70%,Bronze,周发顺,王晨,徐靖涵,N,N
168,106,电子科技大学中山学院,澄净闪耀,3,715,-,+6(260),-,-1,+4(288),-,-,-,-,+1(7),-,-,-1,72%,Bronze,董泓栎,樊洪源,洪金健,N,N
169,107,广东工业大学,果粒橙,3,753,-,+4(291),-,-,+6(265),-,-,-,-,+2(17),-,-,-,75%,Bronze,关津杰,邱列圻,张树程,N,N
170,108,南昌大学,三下五除二,2,102,-,+1(91),-,-1,-3,-,-2,-,-,+1(11),-,-,-,0%,Bronze,何家欢,赵赟,杨喆,N,N
171,109,绍兴文理学院元培学院,场场打铜的杂鱼小哥哥,2,104,-,-2,-,-1,+1(98),-,-,-,-,+1(6),-,-,-,0%,Bronze,江亚君,谢琳涵,徐冕,N,N
172,,广东工业大学,漫游者,2,113,-,-,-,-,+1(105),-,-2,-,-,+1(8),-,-,-,0%,Bronze,钟迪,林敏彬,潘锦炫,N,N
173,,武汉大学,鼠不尽,2,127,-,+3(52),-,-1,-5,-,-,-,-,+2(15),-,-,-3,60%,Bronze,黄子君,张子红,扶阳,N,N
174,,南开大学,退休养老,2,140,-,+2(107),-,-,-6,-,-2,-,-,+1(13),-,-,-,33%,Bronze,刘诺铭,陈冠修,袁熙,N,N
175,110,辽宁科技大学,无尽之梦,2,143,-,-9,-,+1(130),-,-,-,-,-,+1(13),-,-,-,0%,Bronze,方啸阳,贾江涛,张皓淳,N,N
176,,西北工业大学,智力不太好,2,148,-,-5,-,-,+1(131),-,-,-,-,+1(17),-,-,-4,0%,Bronze,王钎屹,吴映卓,罗隆华,N,N
177,111,山东大学（威海）,潜修玛珈山,2,157,-,-24,-,+1(143),-2,-,-,-,-,+1(14),-,-,-2,0%,Bronze,张智航,张胜熙,涂鸿铭,N,N
178,112,江南大学,败犬队友太多了,2,173,-,-1,-,+1(159),-,-,-,-,-,+1(14),-,-,-1,0%,Bronze,蔡泽森,杨学钊,徐兢,N,N
179,113,中央民族大学,低语的月亮,2,178,-,-4,-,-,+1(165),-,-,-,-,+1(13),-,-,-,0%,Bronze,马雨衡,盛楠,谌恒骏,N,N
180,114,鲁东大学,银狼,2,189,-,+3(140),-,-,-3,-,-,-,-,+1(9),-,-,-,50%,Bronze,张瑞哲,潘佳雨,赵桂林,N,N
181,115,中国地质大学（北京）,打死也不打ICPC,2,197,-,+3(152),-,-,-6,-,-,-,-,+1(5),-,-,-,50%,Honorable,丁智星,杨欣川,胡葭懿,N,N
181,,南京航空航天大学,黄转绿,2,197,-,-2,-,-2,+2(171),-,-,-,-,+1(6),-,-,-2,33%,Honorable,谢雨奇,匡显然,王锴,N,N
183,116,宁波大学,我们得思索一下,2,200,-,+4(129),-,-,-7,-,-,-,-,+1(11),-,-,-,60%,Honorable,赖诗亮,朱怡晨,吴祺昊,N,N
184,117,大连海事大学,红气球守护者,2,202,-,+4(132),-,-,-8,-,-,-,-,+1(10),-,-,-,60%,Honorable,张文豪,曹永琦,刘震,N,N
185,118,东北林业大学,世纪末彼岸花丛中的死之结界,2,205,-,-4,-,-,+3(159),-,-,-,-,+1(6),-,-,-,50%,Honorable,刘宋凯,李敬,赵天鑫,N,N
186,119,重庆大学,原，妙不可言,2,207,-,-5,-,+2(177),-,-,-,-,-,+1(10),-,-,-,33%,Honorable,胡明涛,单宇宸,文红兵,N,N
187,,杭州电子科技大学,杭电10队,2,211,-,-2,-,-,+2(183),-,-4,-,-1,+1(8),-,-,-4,33%,Honorable,帅嘉洋,吴立文,王秉杭,N,N
188,120,福建师范大学,最有希望的一集,2,215,-,-,-,+1(187),-4,-,-,-,-,+2(8),-,-,-,33%,Honorable,王金鹏,陈伟杰,李志锐,N,N
189,,北京师范大学,故梦之隐,2,216,-,+3(146),-,-,-2,-,-2,-,-,+2(10),-,-,-,60%,Honorable,姚述军,王思潮,陈博,N,N
190,121,阜阳师范大学,锐笔速写,2,218,-,+3(169),-,-,-,-,-,-,-,+1(9),-,-,-,50%,Honorable,詹敏玮,邹宇,纪成伟,N,N
190,121,河海大学,想在xcpc用helix写rust,2,218,-,-,-,+1(185),-2,-,-,-,-,+2(13),-,-,-1,33%,Honorable,黄兆彬,任意,杨家辉,N,N
190,,西安交通大学,锦筝叹,2,218,-,-,-,+2(193),-12,-,-,-,-,+1(5),-,-,-,33%,Honorable,李牧远,钟宇,曹思宇,N,N
193,123,杭州师范大学,嬛嬛，朕睡不醒,2,220,-,+3(171),-,-,-2,-,-,-,-,+1(9),-,-,-,50%,Honorable,王科然,徐鑫懿,薛博文,N,N
194,124,大连理工大学城市学院,击碎黑暗!,2,231,-,+6(122),-,-,-,-,-,-,-,+1(9),-,-,-,71%,Honorable,赵艺景,闫屹伟,高小柯,N,N
194,124,中国地质大学（武汉）,网瘾早该电电了,2,231,-,-,-,+2(201),-2,-,-,-,-,+1(10),-,-,-,33%,Honorable,杨家鹤,魏忠强,李泽文,N,N
196,,吉林大学,紧急通知：等通知,2,237,-,-,-,+1(223),-5,-,-,-,-,+1(14),-,-,-6,0%,Honorable,李一航,唐德睿,陆广阳,N,N
197,126,青岛理工大学,机械的心率带动血肉的共鸣,2,248,-,-,-,+2(198),-4,-,-,-,-,+2(10),-,-,-5,50%,Honorable,黄从恺,魏天意,韦振兴,N,N
198,,福州大学,逗比猫风扇俱乐部,2,250,-,-6,-,+1(243),-11,-,-,-,-,+1(7),-,-,-,0%,Honorable,叶志杰,张子良,潘凌峰,N,N
199,127,华中师范大学,这里没有乐子,2,253,-,+2(225),-,-,-2,-,-,-,-,+1(8),-,-,-1,33%,Honorable,张书颇,严展翔,徐振迪,N,N
200,128,浙江工商大学,倚星折月,2,264,-,+3(216),-,-,-5,-,-,-,-,+1(8),-,-,-,50%,Honorable,陈晨,干凯洁,龚嘉瑶,N,N
200,,杭州师范大学,无名,2,264,-,-1,-,+1(259),-,-,-,-,-,+1(5),-,-,-,0%,Honorable,葛先步,徐浩哲,张俊涛,N,N
202,,兰州大学,最棒的队名,2,265,-,-1,-,+1(251),-4,-,-,-,-,+1(14),-,-,-,0%,Honorable,王云鹏,任墨涵,沈天辰,N,N
203,129,沈阳师范大学,今夜，星光灿烂,2,266,-,+1(257),-,-,-4,-,-,-,-,+1(9),-,-,-,0%,Honorable,朱少泽,谌致远,章传亮,N,N
204,,南京航空航天大学,米兰的铁匠铺,2,275,-,+1(267),-,-,-14,-,-,-,-,+1(8),-,-,-,0%,Honorable,陆齐嘉,施天笑,罗力昂,N,N
205,,四川大学,幸福女同,2,285,-,-6,-,-,+7(154),-,-,-,-,+1(11),-,-,-5,75%,Honorable,杨欣渝,王文京,孟芊芊,N,N
205,,苏州大学,队里有神，而且原神,2,285,-,+2(257),-,-,-4,-,-,-,-,+1(8),-,-,-4,33%,Honorable,顾天宇,原明清,张显荣,N,N
207,130,中国海洋大学,迷子,2,286,-,+4(217),-,-2,-1,-,-,-,-,+1(9),-,-,-,60%,Honorable,薛全笑,洪佳荣,杨辰方,N,N
208,131,中国计量大学,互联网处决我,2,287,-,+2(259),-,-,-8,-,-,-,-,+1(8),-,-,-6,33%,Honorable,曹炳涛,赵星亮,赖俊文,N,N
209,132,长安大学,长安未央,2,290,-,-,-,-,-10,-,-,-,-,+1(9),-,-,+7(161),75%,Honorable,刘葆骐,田笑颜,高源,N,N
210,,国防科技大学,Jasmine,2,295,-,+5(204),-,-,-,-,-3,-,-,+1(11),-,-,-5,66%,Honorable,尤炜豪,王俊博,杨淇斌,N,N
211,133,江西理工大学,初出茅庐,2,299,-,-,-,+1(288),-2,-,-,-,-,+1(11),-,-,-,0%,Honorable,陈云杰,蔡结,吴仕贤,N,N
212,134,北京科技大学,队友单身十年换区域赛银牌,2,301,-,+3(231),-,-,-,-,-,-,-,+2(10),-,-,-8,60%,Honorable,韩海闻,张顺,彭心雨,N,N
213,135,西南科技大学,轻言轻语,2,305,-,-,-,+1(288),-3,-,-,-,-,+1(17),-,-,-,0%,Honorable,杜嘉瑜,裴博儒,何笃凯,N,N
214,,武汉理工大学,打一辈子出你字母能转生为AC高手吗,2,306,-,-2,-,+2(237),-9,-,-1,-,-,+3(9),-,-,-6,60%,Honorable,刘承明,胡晨煊,陶释然,N,N
215,136,中国石油大学（北京）,我的心里乐开了花,2,311,-,-,-,+4(242),-8,-,-,-,-,+1(9),-,-,-,60%,Honorable,林昱辰,姜致远,李松蔚,N,N
216,137,云南大学,Must be the right,2,317,-,+4(244),-,-1,-2,-,-,-,-,+1(13),-,-,-3,60%,Honorable,黄佳和,吴思奇,马永琦,N,N
217,,天津大学,守夜人,2,326,-,-14,-,-,+5(240),-,-,-,-,+1(6),-,-,-4,66%,Honorable,王俊学,黄文聪,罗逸伦,N,N
217,,南开大学,恭喜以上获奖队伍,2,326,-,-3,-,-2,+3(249),-,-,-,-,+2(17),-,-,-,60%,Honorable,汤纪洋,刘可新,刘岱儒,N,N
219,138,广州大学,Arae,2,327,-,+5(237),-,-,-,-,-,-,-,+1(10),-,-,-,66%,Honorable,杨逍,谢宇峰,王承宇,N,N
219,138,浙江财经大学,一路向北,2,327,-,-,-,+3(273),-4,-,-,-,-,+1(14),-,-,-,50%,Honorable,周弋航,黄曦,王彦彬,N,N
221,,南阳理工学院,无敌霹雳啪啦,2,329,-,+3(275),-,-,-1,-,-,-,-,+1(14),-,-,-,50%,Honorable,尚同铮,徐子川,张睿博,N,N
222,,中南大学,我吃麦当劳,2,334,-,+3(258),-,-,-1,-,-,-,-,+2(16),-,-,-6,60%,Honorable,吕飞扬,马思博,何炳琨,N,N
222,140,安徽大学,众梦之聚,2,334,-,-,-,-,+3(284),-,-,-,-,+1(10),-,-,-,50%,Honorable,许钧剑,龙源徽,吴昌盛,N,N
224,,浙江师范大学,深藏blue,2,336,-,-1,-,+3(288),-6,-,-,-,-,+1(8),-,-1,-,50%,Honorable,苏得昂,姜翔元,周纪恺,N,N
225,141,沈阳航空航天大学,能不能别肘,2,344,-,+3(295),-,-,-2,-,-,-,-,+1(9),-,-,-,50%,Honorable,张宗明,李剑东,陈发祥,N,N
226,142,西南财经大学,狼狼狼,2,350,-,-1,-,-,+5(261),-,-,-,-,+1(9),-,-,-2,66%,Honorable,吴晗,匡政宇,杨龙皓,N,N
227,143,成都信息工程大学,命运旋律,2,375,-,+5(287),-,-,-6,-,-,-,-,+1(8),-,-,-,66%,Honorable,黄博文,张玮,简一凡,N,N
228,144,华东理工大学,得得得得,2,457,-,-,-,+8(254),-5,-,-,-,-,+3(23),-,-,-,81%,Honorable,贾正坤,孙启翔,张勉,N,N
228,,中南大学,破晓之光,2,457,-,-,-,-,+9(290),-,-,-,-,+1(7),-,-,-,80%,Honorable,吴俊杰,罗浩成,李文韬,N,N
230,145,天津工业大学,原神兄弟会,1,6,-,-3,-,-,-7,-,-,-,-,+1(6),-,-,-,0%,Honorable,孙文杰,刘涛,程梧桐,N,N
230,145,武汉纺织大学,我的青春AC物语果然没有恋爱,1,6,-,-,-,-,-7,-,-,-,-,+1(6),-,-,-,0%,Honorable,刘洋,周黄灏,裘贺宝,N,N
230,145,中南民族大学,玛卡巴卡和它的秘密花园,1,6,-,-,-,-,-6,-,-,-,-,+1(6),-,-,-,0%,Honorable,尹子昂,林佳露,李子安,N,N
233,148,沈阳理工大学,不祈者,1,7,-,-6,-,-,-10,-,-,-,-,+1(7),-,-,-,0%,Honorable,闻家尉,相一衡,姚骁,N,N
233,,中国石油大学（华东）,中石大2003,1,7,-,-1,-,-,-5,-,-,-,-,+1(7),-,-,-,0%,Honorable,申俊,孙浩东,宋志涛,N,N
233,148,哈尔滨理工大学,哈理工03队SY,1,7,-,-7,-,-,-6,-,-,-,-,+1(7),-,-,-,0%,Honorable,林如愿,薛皓元,李晶洋,N,N
233,148,安徽理工大学,我永远喜欢Chtholly,1,7,-,-,-,-,-6,-,-,-,-,+1(7),-,-,-4,0%,Honorable,李天祥,厉东霖,徐歌,N,N
233,148,江西农业大学,我这辈子就是被acm给害了,1,7,-,-5,-,-,-,-,-,-,-,+1(7),-,-,-,0%,Honorable,杨宪东,黄宇,许思帆,N,N
238,,浙江工业大学,ZJUT12,1,8,-,-1,-,-,-1,-,-,-,-,+1(8),-,-,-,0%,Honorable,马浩俊,陈颢元,胡益临,N,N
238,152,山东理工大学,三重豌豆の舞!舞!舞!,1,8,-,-,-,-,-1,-,-,-,-,+1(8),-,-,-,0%,Honorable,李连奇,毕振豪,吴宇恒,N,N
238,,广东工业大学,加睡,1,8,-,-2,-,-,-7,-,-,-,-,+1(8),-,-,-,0%,Honorable,梁若飞,陈中豫,梁伟,N,N
238,152,沈阳化工大学,天命命命天,1,8,-,-3,-,-,-2,-,-,-,-,+1(8),-,-,-,0%,Honorable,贾凤琦,吴少荣,盛中华,N,N
238,152,浙江广厦建设职业技术大学,广告位招租,1,8,-,-4,-,-,-2,-,-,-,-,+1(8),-,-,-,0%,Honorable,龚孝天,曹政业,陈道磊,N,N
238,,上海大学,我来助你！,1,8,-,-,-,-,-11,-,-,-,-,+1(8),-,-,-,0%,Honorable,焦艺峰,刘聿承,张静雯,N,N
238,152,湖南理工学院,教练我想拿牌,1,8,-,-11,-,-,-4,-,-,-,-3,+1(8),-,-,-,0%,Honorable,郭烨铖,高天宇,徐程,N,N
238,152,温州大学,温大十一队,1,8,-,-,-,-,-2,-,-,-,-,+1(8),-,-,-,0%,Honorable,黄力垚,李家诚,韦乾平,N,N
238,,南京理工大学,猫猫头启动,1,8,-,-,-,-,-6,-,-,-,-,+1(8),-,-,-,0%,Honorable,韦宇鑫,王思远,杨昊,N,N
247,157,西安理工大学,不嘻嘻,1,9,-,-,-,-,-1,-,-3,-,-,+1(9),-,-,-,0%,Honorable,邹乐凡,兀佩星,王颢焓,N,N
247,157,东北农业大学,ICPC笑传之搓搓bronze,1,9,-,-,-,-,-4,-,-,-,-,+1(9),-,-,-,0%,Honorable,胡家诚,王杭涛,董奇瑞,N,N
247,,山东师范大学,Mr.Zhu发力啊,1,9,-,-,-,-,-1,-,-,-,-,+1(9),-,-,-,0%,Honorable,朱俊伟,王晓迪,张浥青,N,N
247,157,山东财经大学,参与奖掠夺者,1,9,-,-6,-,-,-5,-,-,-,-,+1(9),-,-,-,0%,Honorable,李锦月,陈代鑫,王艺,N,N
247,157,新疆大学,拿牌退役,1,9,-,-,-,-,-2,-,-,-,-,+1(9),-,-,-,0%,Honorable,蒋涛,欧力铭,庄凌浩,N,N
247,157,南昌航空大学,有何不可,1,9,-,-1,-,-,-10,-,-,-,-,+1(9),-,-,-,0%,Honorable,袁帅,梁军斌,唐斌,N,N
247,157,北京师范大学香港浸会大学联合国际学院,西湖醋鱼,1,9,-,-,-,-,-10,-,-2,-,-,+1(9),-,-,-,0%,Honorable,齐湘儒,杨博涵,关越,N,N
254,,中国矿业大学,三只煤球想成金,1,10,-,-6,-,-,-4,-,-,-,-,+1(10),-,-,-,0%,Honorable,严川浙,杜重阳,倪浩宸,N,N
254,,湖南大学,为什么一次研学就把百万经费花光了呢,1,10,-,-,-,-,-9,-,-,-,-,+1(10),-,-,-1,0%,Honorable,林新晨,胡宇辰,李知夏,N,N
254,163,哈尔滨商业大学,哈尔滨商业大学1队,1,10,-,-3,-,-,-2,-,-,-,-,+1(10),-,-,-,0%,Honorable,毛晟君,周家宝,王彬彬,N,N
254,,天津大学,神笔码良,1,10,-,-,-,-,-3,-,-,-,-,+1(10),-,-,-,0%,Honorable,栾博越,周昊忆,朱靖泽,N,N
254,163,信息工程大学,肖舔犬,1,10,-,-5,-,-1,-5,-,-,-,-,+1(10),-,-,-,0%,Honorable,王钒羽,肖天,孙钰航,N,N
254,163,重庆理工大学,这一发贯穿星辰,1,10,-,-,-,-2,-4,-,-,-,-,+1(10),-,-,-,0%,Honorable,江帅霖,雷涛,王俊杰,N,N
254,,大连海事大学,这个，一辈子喔！？,1,10,-,-,-,-,-7,-,-,-,-,+1(10),-,-,-,0%,Honorable,王金洋,鲍帅宇,何文韬,N,N
261,,云南大学,Ulterior Motive,1,11,-,-11,-,-,-2,-,-,-,-,+1(11),-,-,-,0%,Honorable,唐嘉骏,毕洲铭,史哲轩,N,N
261,166,大连外国语大学,std::mt19937,1,11,-,-,-,-,-,-,-,-,-,+1(11),-,-,-,0%,Honorable,郭航旗,王君惠,邱毓,N,N
261,166,辽宁大学,三位一体,1,11,-,-1,-,-,-1,-,-,-,-,+1(11),-,-,-,0%,Honorable,吴俊威,欧阳兴隆,毛博汉,N,N
261,166,成都东软学院,我不吃牛肉,1,11,-,-,-,-,-5,-,-,-,-,+1(11),-,-,-,0%,Honorable,周志宏,廖永东,徐佳杰,N,N
261,,福州大学,拿奖公布蟹黄堡秘方,1,11,-,-6,-,-,-,-,-,-,-,+1(11),-,-,-,0%,Honorable,洪语涵,李芯妍,戴康怡,N,N
261,166,福建理工大学,碧天伴走,1,11,-,-,-,-,-,-,-,-,-,+1(11),-,-,-,0%,Honorable,刘羿,刘航,陈君玲,N,N
261,166,江苏科技大学,粉毛大香蕉,1,11,-,-,-,-,-2,-,-,-,-,+1(11),-,-,-,0%,Honorable,徐鲸鹏,金智恒,彭羽轩,N,N
261,166,沈阳工业大学,都给我打瓦队,1,11,-,-,-,-2,-3,-,-,-,-1,+1(11),-,-,-,0%,Honorable,曲家智,林玮,李帅,N,N
269,,四川大学,前世爱吃TLE的我，如今转生4K分TLEourist,1,12,-,-,-,-,-8,-,-,-,-,+1(12),-,-,-,0%,Honorable,王枭越,李浩,曾灵杰,N,N
269,172,广西大学,只会输入输出的我不敢靠近满身科技树的你,1,12,-,-1,-,-,-1,-,-,-,-,+1(12),-,-,-,0%,Honorable,黄翠婷, 韦书临 ,贾智卓,N,N
269,,山东理工大学,只此一发,1,12,-,-,-,-,-5,-,-,-,-,+1(12),-,-,-,0%,Honorable,刘晓宇,屈浩浩,程嘉润,N,N
269,172,长春理工大学,我要成为少女乐队大王,1,12,-,-3,-,-,-6,-,-,-,-,+1(12),-,-,-,0%,Honorable,黄炳睿,周易非,王建闳,N,N
269,172,台州学院,这把打完就吃饭,1,12,-,-,-,-,-5,-,-,-,-,+1(12),-,-,-,0%,Honorable,林昭亦,池浩凯,周博涵,N,N
274,,杭州师范大学,数千夜飞舞的樱花与猫,1,13,-,-2,-,-,-2,-,-2,-,-,+1(13),-,-,-,0%,Honorable,张卓,何敏璐,温从锭,N,N
274,175,北京理工大学珠海学院,沈阳坤佳真好吃雅,1,13,-,-,-,-1,-,-,-,-,-,+1(13),-,-,-,0%,Honorable,王雅楠,郑泽坤,杨秋佳,N,N
274,175,武汉工程大学,能和我组队打一辈子xcpc吗？,1,13,-,-,-,-,-5,-,-,-,-,+1(13),-,-,-,0%,Honorable,高士博,徐洋,徐明洋,N,N
277,177,江西财经大学,ACM败犬太多了！,1,14,-,-1,-,-,-2,-,-,-,-,+1(14),-,-,-,0%,Honorable,张瑞杰,杨源鑫,罗潇彬,N,N
278,178,大连东软信息学院,午夜emo一号机,1,16,-,-,-,-,-4,-,-,-,-1,+1(16),-,-,-,0%,Honorable,胡意丰,周铭轩,陈通博,N,N
278,,南京航空航天大学,循序渐WA,1,16,-3,-7,-,-1,-,-,-,-,-,+1(16),-,-,-,0%,Honorable,蒋润霖,孟超凡,徐昕钰,N,N
280,179,海南大学,全甲野牛突袭派蒙,1,17,-,-1,-,-,-7,-,-,-,-,+1(17),-,-,-,0%,Honorable,刘帅文,石美雪,李俊飞,N,N
280,179,大连大学,选择困难症犯了,1,17,-,-5,-,-,-,-,-,-,-,+1(17),-,-,-,0%,Honorable,郑卫,汤世軒,何彦东,N,N
282,181,成都理工大学,求求你让我ac吧我什么都会做的,1,18,-,-,-,-,-,-,-,-,-,+1(18),-,-,-,0%,Honorable,董俊宏,胡翔宇,周政,N,N
282,,南京邮电大学,罚时罚到打铁,1,18,-,-,-,-10,-1,-,-,-,-,+1(18),-,-,-,0%,Honorable,唐嘉忻,李玥晗,谢杭玲,N,N
284,,北京交通大学,过过过,1,19,-,-1,-,-,-6,-,-,-,-,+1(19),-,-,-,0%,Honorable,王健晨,尹志翔,张宸宇,N,N
285,,湖南师范大学,让我再A一题,1,24,-,-4,-,-,-3,-,-,-,-,+1(24),-,-,-,0%,Honorable,陈旭,吕麒,陈碧晖,N,N
286,182,浙大城市学院,那场TLE毁了我的acm梦,1,30,-,-,-,-,-6,-,-,-,-,+2(10),-,-,-,50%,Honorable,徐俊华,虞子琰,魏华楠,N,N
287,,温州大学,温大十二队,1,33,-,-,-,-,-,-,-,-,-2,+2(13),-,-2,-2,50%,Honorable,周圣涵,管俊羽,陆川,N,N
288,183,香港理工大学,从沈阳带雪回香港,1,35,-,-,-,-,-,-,-,-,-4,+2(15),-,-,-,50%,Honorable,王钰淇,闵泽宇,张浩越,N,N
289,,上海大学,求你让我过一道,1,36,-,-,-,-,-1,-,-,-,-,+2(16),-,-,-,50%,Honorable,阮一城,叶羿伟,邢儒戈,N,N
290,,哈尔滨理工大学,哈理工15队SY,1,37,-,-1,-,-,-3,-,-,-,-,+2(17),-,-,-,50%,Honorable,谢天城,王芷安,李静妍,N,N
290,184,河南农业大学,幼稚原,1,37,-,-,-,-,-4,-,-,-,-,+2(17),-,-,-,50%,Honorable,胡锦阳,赵嘉驰,张岩,N,N
290,184,江苏大学,铁牌也是牌,1,37,-,-6,-,-,-3,-,-,-,-,+2(17),-,-,-,50%,Honorable,周文杰,杨皓煜,沙先银,N,N
293,,云南大学,锅包肉真好吃,1,40,-1,-10,-1,-1,-1,-1,-1,-1,-1,+2(20),-1,-1,-2,50%,Honorable,林知非,张鑫宇,姜凡,N,N
294,186,嘉应学院,wa两发够吃吗小馋猫,1,41,-,-,-,-2,-6,-,-,-,-,+2(21),-,-,-,50%,Honorable,王嘉贤,宋子超,杜孟轩,N,N
295,187,黑龙江大学,動員兵,1,44,-,-,-,-,-,-,-,-,-,+2(24),-,-,-,50%,Honorable,陈秋雨,郑鑫蕊,何恩培,N,N
296,188,上海海洋大学,菜鸡的最终幻想,1,45,-,-,-,-,-,-,-,-,-,+2(25),-,-,-,50%,Honorable,杨镇宇,庄永腾,张华文,N,N
297,189,吉林建筑大学,凌空破浪,1,61,-,-,-,-1,-,-,-,-,-,+2(41),-,-,-,50%,Honorable,孙志鹏,曹子扬,杨旭东,N,N
298,190,河南理工大学,河狸诸葛亮,1,65,-,-2,-,-,-1,-,-,-,-,+3(25),-,-,-,66%,Honorable,张荣昌,韦红材,蒋丁,N,N
299,191,黑龙江科技大学,可是WA飘进你双眼看不见我AC的画面,1,112,-,-9,-,-,-1,-,-,-1,-,+4(52),-1,-,-,75%,Honorable,胡轩睿,胡临天,王一鸣,N,N
300,192,沈阳农业大学,我们从来不逃课,1,219,-,-1,-,-1,-,-,-,-,-,+8(79),-,-,-,87%,Honorable,杨权恒,聂明宇,李亚坤,N,N
,,,,,,,,,,,,,,,,,,,,,,,,,
