Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
156,,同济大学,五岁来打acm,2,345,-,-,+2(292),-1,-,-,-,-,-,-19,+1(33),-,-,33%,Bronze,夏文勇,孙弘毅,彭瀚,N,N
158,96,青岛理工大学,嘉然今天吃什么,2,346,-,-,+7(191),-,-,-,-,-,-,-21,+1(35),-,-,75%,Bronze,姜博越,王一童,王鹏飞,N,N
158,,南京理工大学,草莓果冻,2,346,-,-,+2(285),-,-,-,-,-,-,-11,+1(41),-,-,33%,Bronze,潘玉栋,谢石林,陆宗泽,N,N
160,97,浙大宁波理工学院,你看我还有机会吗,2,350,-,-,+5(214),-2,-,-,-,-,-,-,+1(56),-,-,66%,Bronze,叶泰赫,徐航,林旭强,N,N
160,97,西北农林科技大学,陈老师今天脱单了吗,2,350,-,-,+1(296),-10,-,-,-,-,-,-,+1(54),-,-,0%,Bronze,单豪杰,尤子越,薛圣涛,N,N
162,99,曲阜师范大学,洛洛洛洛洛洛洛必达,2,351,-,-,+3(256),-,-,-,-,-,-,-1,+1(55),-,-,50%,Bronze,张雨露,王昊,魏子栋,N,N
163,100,成都信息工程大学,嗷呜,2,353,-,-,+3(255),-8,-,-,-,-,-,-15,+1(58),-,-,50%,Bronze,向一心,陈怡兵,陈敬龙,N,N
163,100,香港城市大学,桃花影落飞神剑,2,353,-,-,+2(265),-,-,-,-,-,-,-9,+1(68),-,-,33%,Bronze,李骁阳,董佳杰,郑上锟,N,N
163,,厦门大学,恋剖分剖恋,2,353,-,-,+2(287),-,-,-,-,-,-,-6,+1(46),-,-,33%,Bronze,杨鑫,陈一鸣,麦润埔,N,N
166,,苏州大学,零带三,2,354,-,-,+2(278),-1,-,-,-,-,-,-7,+1(56),-,-,33%,Bronze,刘瀚文,张浩然,陈景尧,N,N
167,102,华中师范大学,没得选了,2,356,-,-,+2(294),-11,-,-,-,-,-,-,+1(42),-,-,33%,Bronze,王毅,赵承远,郭子寒,N,N
168,,北京邮电大学,混到极致便是C,2,358,-,-,-1,-,-,-,-,-,-,+3(285),+1(33),-,-,50%,Bronze,王仕和,王晓晖,石成旭,N,N
169,103,江西理工大学南昌校区,纯良脆鲨,2,360,-,-,+2(283),-,-,-,-,-,-,-54,+1(57),-,-,33%,Bronze,万鹏辉,周波廷,贺志飞,N,N
170,,香港中文大学（深圳）,想吃汤圆,2,362,-,-,+3(282),-13,-,-,-,-,-,-,+1(40),-,-,50%,Bronze,俞晨阳,潘婕,陈美琪,N,N
171,104,武汉科技大学,终幕蔷薇,2,363,-,-,-,+5(214),-,-,-,-,-,-6,+2(49),-,-,71%,Bronze,文灿宁,邓成宇,陈彬,N,N
172,,哈尔滨工程大学,孤岛惊魂6什么时候打折呀,2,365,-,-,+2(268),-1,-,-,-,-,-,-,+2(57),-,-,50%,Bronze,王志远,薛宇浩,贾宏昊,N,N
173,,浙江师范大学,戏剧表演者,2,368,-,-,+3(294),-,-,-,-,-,-,-9,+1(34),-,-,50%,Bronze,李宇昂,郑顺帆,黄蔡晨,N,N
174,105,临沂大学,十三枪,2,371,-,-,+3(143),-,-,-,-,-,-,-8,+1(188),-,-,50%,Bronze,张稳,王恒,高天,N,N
175,,电子科技大学中山学院,椭圆卤蛋中学,2,372,-,-,+2(299),-,-,-,-,-,-,-3,+1(53),-,-,33%,Bronze,王乙丞,王璐聃,胡棕宪,N,N
176,,北京交通大学,卷心菜,2,376,-,-,+4(286),-,-,-,-,-,-,-12,+1(30),-,-,60%,Bronze,杨佳昊,蔡子祺,黄泽华,N,N
177,106,安徽工程大学,刘华强买瓜,2,377,-,-,+1(239),-,-,-,-,-,-,-,+3(98),-,-,50%,Bronze,周凯泉,王建彬,程辉,N,N
177,,太原理工大学,九章算树,2,377,-,-,+2(260),-1,-,-,-,-,-,-6,+1(97),-,-,33%,Bronze,岳文颂,王宇轩,钱皓晟,N,N
177,,苏州大学,赶紧补题去吧,2,377,-,-,+4(283),-,-,-,-,-,-,-9,+1(34),-,-,60%,Bronze,冯泽森,周泓余,王品正,N,N
180,,同济大学,同寄,2,396,-,-,+1(262),-4,-,-,-,-,-,-2,+3(94),-,-,50%,Bronze,任喆轩,朱申哲,栾佳浩,N,N
181,,南开大学,万事不干屋,2,397,+4(294),-,-,-,-,-,-,-,-,-6,+1(43),-,-,60%,Bronze,卢麒萱,宋秭睿,杜岱玮,N,N
182,107,湖南文理学院,自动AC稽,2,400,-,-,+4(287),-,-,-,-,-,-,-7,+1(53),-,-,60%,Bronze,吴立强,肖千龙,钱隆,N,N
183,,武汉科技大学,唯唯诺诺签到队,2,403,-,-,+7(235),-2,-,-,-,-,-,-1,+1(48),-,-,75%,Bronze,丁怡特,姬慧彤,曹阳兴,N,N
184,,山东大学（威海）,看队友打代码,2,410,-,-,+5(243),-1,-,-,-1,-,-,-1,+1(87),-,-,66%,Bronze,孙普华,朱浩天,郭天宸,N,N
185,108,上海理工大学,写个hello world就摆烂,2,424,-,-,+1(286),-2,-,-,-,-,-,-66,+1(138),-,-,0%,Bronze,张沐龙,蔡钦成,饶星晨,N,N
186,109,东北大学秦皇岛分校,罚坐五小时,2,427,-,-,+5(298),-,-,-,-,-,-,-4,+1(49),-,-,66%,Bronze,刘子涵,宫硕,董淑睿,N,N
187,110,福建师范大学,AC到一半被希尔Q断了,2,435,-,-,+6(253),-,-,-,-,-,-,-,+1(82),-,-,71%,Bronze,王辉,肖磊,苏君鹏,N,N
188,,北方工业大学,好运来,2,438,-,-,-,-,-,-,-,-,-,+7(220),+3(58),-,-,80%,Bronze,于新程,林达华,郭志坚,N,N
189,111,桂林电子科技大学,队长考青大落榜了,2,445,-,-,+4(294),-,-,-,-,-,-,-3,+2(71),-,-,66%,Bronze,张蓝天,李学诚,罗进瑶,N,N
190,112,中国人民大学,搬起我的小板凳,2,447,-,-,-,-1,+6(299),-,-,-,-,-,+1(48),-,-,71%,Bronze,娄媛,张若琦,黄欣然,N,N
191,,东北大学秦皇岛分校,英语四级没过，求份日语题面QwQ,2,470,-,-,+6(293),-2,-,-,-,-,-,-,+1(77),-,-,71%,Bronze,姚鉴航,潘良源,邹国煌,N,N
192,,哈尔滨工业大学（深圳）,阿鲁巴,2,473,-,-,-,+10(240),-,-,-,-,-,-2,+1(53),-,-,81%,Bronze,林泽,王瑞祺,陈林锟,N,N
193,,山东师范大学,快攻猛男,2,497,-,-,-,-,-,-,-,-,-,+9(273),+1(64),-,-,80%,Bronze,李浩然,王欣,蓝宗慰,N,N
194,113,大连大学,活着AC,2,527,-,-,+10(265),-2,-,-,-,-,-,-,+1(82),-,-,81%,Bronze,关泽群,刘逸飞,郭涵涛,N,N
195,114,郑州大学,格外的青,2,563,-,-,+8(284),-,-,-,-,-,-,-,+1(139),-,-,77%,Bronze,孙懿枫,蔡明,郑圆梦,N,N
196,115,河南工业大学,能工巧匠,2,635,-,-,+12(292),-,-,-,-,-,-,-,+1(123),-,-,84%,Bronze,张雍藓,杨哲,苏锦鹏,N,N
197,116,青岛大学,AC是一定会AC的,2,660,-,-,+13(276),-,-,-,-,-,-,-,+4(84),-,-,88%,Bronze,孙晓宇,张晓阳,李天宇,N,N
198,117,长沙理工大学,快来帮我找bug,2,761,-,-,-1,+25(221),-,-,-,-,-,-,+1(60),-,-,92%,Bronze,刘康为,贺达,郑伟,N,N
199,118,西北大学,闪电ac,2,781,-,-,-,-2,-,-,-,-,-,+23(298),+1(43),-,-,91%,Bronze,刘文博,刘锦堃,武文贝,N,N
200,,武汉大学,今年不划水,2,882,-,-,-,-7,-,-,-,-,-,+28(246),+1(96),-,-,93%,Bronze,冉楡檑,姜佳成,王一言,N,N
201,,中南大学,逆序队,1,24,-,-,-3,-,-,-,-,-,-,-,+1(24),-,-,0%,Bronze,李松佑,谭宇豪,钟宏林,N,N
202,119,上海电机学院,枢机返还之光,1,27,-,-,-,-,-,-,-,-,-,-2,+1(27),-,-,0%,Bronze,王宁,许家辉,许欢,N,N
203,,广东工业大学,难兄难弟,1,28,-,-,-13,-,-,-,-,-,-,-2,+1(28),-,-,0%,Bronze,丘钊文,曾梓淮,李贤满,N,N
204,,西安电子科技大学,二重虹,1,29,-,-,-1,-5,-,-,-,-,-,-2,+1(29),-,-,0%,Bronze,周益全,石潇,花煦,N,N
204,120,广东金融学院,评测机上抹点绿,1,29,-,-,-,-10,-,-,-,-,-,-18,+1(29),-,-,0%,Bronze,吴丹娜,曹子杰,江宏鑫,N,N
206,121,西安理工大学,好孩子不吃手指头,1,30,-,-,-,-,-,-,-,-,-,-57,+1(30),-,-,0%,Bronze,徐诚,李雄雄,雷唐龙,N,N
206,,郑州大学,我失去了天堂,1,30,-,-,-,-6,-,-,-,-,-,-9,+1(30),-,-,0%,Bronze,古晨峰,张东方,赵圣元,N,N
208,,杭州师范大学,为了和平,1,31,-,-,-,-9,-,-,-,-,-,-7,+1(31),-,-,0%,Bronze,李彦庆,杨云龙,林泓佺,N,N
208,,东北大学秦皇岛分校,快乐楠桐成三队,1,31,-,-,-,-8,-,-,-,-,-,-,+1(31),-,-,0%,Bronze,尹子健,李不凡,林鸿伟,N,N
210,,南京信息工程大学,跟不上榜,1,32,-,-,-,-,-,-,-,-,-,-20,+1(32),-,-,0%,Bronze,刘明扬,洪伟,董兆琦,N,N
211,,浙江科技学院,代码秃鸡队,1,34,-,-,-5,-,-,-,-,-,-,-2,+1(34),-,-,0%,Honorable,丁好,卢超翼,蒋银帆,N,N
211,122,西南民族大学,快乐??球,1,34,-,-,-,-,-,-,-,-,-,-,+1(34),-,-,0%,Honorable,刘家乐,李汝博,陈晓露,N,N
211,122,南通大学,放学后茶会,1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,+1(34),-1,-1,0%,Honorable,张世梁,蔡巧颖,邵栋昊,N,N
211,,南华大学,昨天刚学C++,1,34,-,-,-2,-,-,-,-,-,-,-3,+1(34),-,-,0%,Honorable,杨仕昌,王圣宇,许昕,N,N
215,124,浙江中医药大学,ZCMU-聪以知远，明以察微,1,35,-,-,-,-24,-,-,-,-,-,-30,+1(35),-,-,0%,Honorable,朱家伟,李弘辰,赵天骏,N,N
215,,山东师范大学,★吃饱喝饱一路走好,1,35,-,-,-,-,-,-,-,-,-,-21,+1(35),-,-,0%,Honorable,张立坤,李荣奥,杨煜琦,N,N
215,,杭州师范大学,交流猫,1,35,-,-,-,-1,-,-,-,-,-,-2,+1(35),-,-,0%,Honorable,何陈聪,方一昊,毛潜飞,N,N
215,124,河海大学,金色闪光,1,35,-,-,-,-,-,-,-,-,-,-3,+1(35),-,-,0%,Honorable,何瑾雨,华乙岩,颜小涵,N,N
215,,华中科技大学,高质量签到员,1,35,-,-,-,-,-,-,-,-,-,-2,+1(35),-,-,0%,Honorable,李赫,郑思聪,黄文略,N,N
215,,华南农业大学,鸽,1,35,-,-,-,-,-,-,-,-,-,-,+1(35),-,-,0%,Honorable,何广生,卓泽钦,陈浩鹏,N,N
221,,东北大学,东北大学_空指针,1,36,-,-,-,-3,-,-,-,-,-,-5,+1(36),-,-,0%,Honorable,向辉,徐璟涛,陈锦绥,N,N
222,,深圳大学,SZU-Euler,1,37,-,-,-,-2,-,-,-,-,-,-,+1(37),-,-2,0%,Honorable,陈欣宇,马永赫,黄瑾浩,N,N
222,126,天津仁爱学院,晗雨凡,1,37,-,-,-,-5,-,-,-,-,-,-1,+1(37),-,-,0%,Honorable,凡耀程,张雨,王梦晗,N,N
222,,合肥工业大学,来都来了,1,37,-,-,-,-5,-,-,-,-,-,-,+1(37),-,-,0%,Honorable,张韬,阳勇权,黄超龙,N,N
222,,苏州大学,气球多多,1,37,-,-,-,-,-,-,-,-,-,-13,+1(37),-,-,0%,Honorable,唐瑞珑,许睿阳,黄学文,N,N
222,,河南大学,零异事件,1,37,-1,-3,-1,-1,-1,-1,-1,-1,-1,-169,+1(37),-1,-2,0%,Honorable,李金刚,毛子豪,程崇正,N,N
227,,厦门大学,悠米出动！,1,38,-,-,-,-3,-,-,-,-,-,-6,+1(38),-,-,0%,Honorable,方明俊,王河山,颜集源,N,N
227,,上海大学,极地,1,38,-,-,-,-1,-,-,-,-,-,-8,+1(38),-,-,0%,Honorable,彭昊辉,徐一凡,蒋伊慧,N,N
227,127,河南财政金融学院,那个,1,38,-,-,-,-,-,-,-,-,-,-,+1(38),-,-,0%,Honorable,李祖卫,王梦贤,秦卓,N,N
230,,福州大学,三重下降,1,39,-,-,-,-9,-,-,-,-,-,-,+1(39),-,-,0%,Honorable,刘华一,林章鹏,林羽希,N,N
230,128,三峡大学,凝固的牌牌,1,39,-,-,-6,-,-,-,-,-,-,-,+1(39),-,-,0%,Honorable,应承刚,张怡,郑依鸣,N,N
230,128,武汉商学院,听说队名越长越AC,1,39,-,-,-,-,-,-,-,-,-,-1,+1(39),-,-,0%,Honorable,吕雄建,邓研,马锦琦,N,N
230,128,南昌理工学院,无情铁首,1,39,-,-,-5,-11,-,-,-,-,-,-,+1(39),-,-,0%,Honorable,凌成寿·,徐文祥,潘华成,N,N
230,,西安电子科技大学,曾青得铁则化为铜,1,39,-,-1,-,-28,-,-,-,-,-,-60,+1(39),-,-,0%,Honorable,买志斌,吴海怿,王舒琪,N,N
235,131,湖北中医药大学,人均身高180,1,40,-,-,-,-,-,-,-,-,-,-5,+1(40),-,-,0%,Honorable,吴徵靖,涂诺辛格,熊黎,N,N
235,131,河北师范大学,来济南偷个银,1,40,-,-,-,-4,-,-,-,-,-,-12,+1(40),-,-,0%,Honorable,吕占捷,张圣哲,黄巍赟,N,N
235,131,南阳理工学院,此乃天道！,1,40,-,-,-,-22,-,-,-,-,-,-12,+1(40),-,-,0%,Honorable,万锟,王启宇,魏一豪,N,N
235,,华南农业大学,被虐中慢慢成佛,1,40,-,-,-5,-,-,-,-,-,-,-,+1(40),-,-,0%,Honorable,吴思宇,漆永康,陈宇鹏,N,N
235,,华南师范大学,醒醒啊这是ICPC,1,40,-,-,-,-2,-,-,-,-,-,-8,+1(40),-,-,0%,Honorable,赖衍亦,邓钧,黎旻昊,N,N
240,,四川大学,今晚PE机械钟1000F冲关,1,41,-,-,-,-,-,-,-,-2,-,-,+1(41),-,-,0%,Honorable,卢佳尧,李若辰,袁聪,N,N
240,134,湖南科技大学,喵喵队一起干坏事,1,41,-,-,-,-,-,-,-,-,-,-,+1(41),-,-,0%,Honorable,周林锋,朱宏烨,李映飞,N,N
240,134,山东理工大学,来颗二营长意大利炮,1,41,-,-,-,-6,-,-,-,-,-,-,+1(41),-,-,0%,Honorable,吴旭华,王展,王志伟,N,N
240,,广东工业大学,猫猫吃代码,1,41,-,-,-,-6,-,-,-,-,-,-3,+1(41),-,-,0%,Honorable,严瑞祺,张峻豪,王镇涛,N,N
240,,西南交通大学,頭惡惡,1,41,-,-,-3,-,-,-,-,-,-,-3,+1(41),-,-,0%,Honorable,刘奕萱,王翔宇,胡福平,N,N
245,136,华东理工大学,AC万岁,1,42,-,-,-,-,-,-,-,-,-,-2,+1(42),-,-,0%,Honorable,吴易顺,田昊文,赵鑫,N,N
245,,湘潭大学,出签到题就算成功,1,42,-,-,-5,-,-,-,-,-,-,-5,+1(42),-,-,0%,Honorable,李越,田楚天,蒋文彬,N,N
245,,北京邮电大学,咩呜米天下第一,1,42,-,-,-,-,-,-,-,-,-,-10,+1(42),-,-,0%,Honorable,张晏宁,祝梓毅,陈睿扬,N,N
245,136,华北水利水电大学,有人，破甲，大残，奈斯，扶我！,1,42,-,-,-,-8,-,-,-,-,-,-,+1(42),-,-,0%,Honorable,刘世杰,陈龙昊,龙霄,N,N
245,136,东南大学,未命名,1,42,-,-1,-,-3,-,-,-,-,-,-5,+1(42),-7,-,0%,Honorable,张皓,田昊冬,黄天宇,N,N
245,,西北大学,正在南非上网,1,42,-,-,-5,-,-,-,-,-,-,-3,+1(42),-,-,0%,Honorable,贾昕泽,韩晓宇,黄晓颖,N,N
251,,青岛大学,AK主旋律,1,43,-,-,-3,-7,-,-,-,-,-,-,+1(43),-,-,0%,Honorable,孙浩宇,布文东,李国聪,N,N
251,139,广东外语外贸大学,不敲铜牌题,1,43,-,-,-2,-16,-,-,-,-,-,-10,+1(43),-,-,0%,Honorable,李梓康,梁晓中,范琛明,N,N
251,,南昌理工学院,啾咪,1,43,-,-,-9,-1,-,-,-,-,-,-2,+1(43),-,-,0%,Honorable,刘谦,李菁,莫浩东,N,N
251,139,安徽大学,害怕罚时的爱抖露,1,43,-,-,-,-,-,-,-,-,-,-6,+1(43),-,-,0%,Honorable,余思龙,桑浩翔,陈子安,N,N
251,,北京理工大学,摸鱼强队罚坐高手,1,43,-,-,-1,-6,-,-,-,-,-,-1,+1(43),-,-,0%,Honorable,安奕辰,张浩源,蒋刘赟,N,N
251,139,湖北工业大学,读题五秒开始wa,1,43,-,-,-1,-,-,-,-,-,-,-,+1(43),-,-,0%,Honorable,徐億祥,贺鑫宇,颜潇冉,N,N
257,142,华北电力大学（保定）,ncepubd,1,44,-,-,-,-,-,-,-,-,-,-38,+1(44),-,-,0%,Honorable,吴皖春,文彦舒,曹贺杨,N,N
257,142,河南农业大学,凿壁偷光,1,44,-,-,-6,-,-,-,-,-,-,-4,+1(44),-,-,0%,Honorable,宋乾瑞,李运超,来锋,N,N
257,,长沙理工大学,宝可梦之炼金术士,1,44,-,-,-,-23,-,-,-,-,-,-,+1(44),-,-,0%,Honorable,刘赟贲,杨凯,胡洋,N,N
257,142,长春理工大学,普通铁牌,1,44,-,-,-,-,-,-,-,-,-,-9,+1(44),-,-,0%,Honorable,于越,沈吉行,黄宏进,N,N
261,145,华东交通大学,猫和瑶瑶我都要,1,45,-,-,-,-16,-,-,-,-,-,-4,+1(45),-,-,0%,Honorable,刘俊威,张明辉,彭延隆,N,N
261,,浙大城市学院,《天衣无缝》,1,45,-,-,-5,-,-,-,-,-,-,-13,+1(45),-,-,0%,Honorable,吴宝俊,赵磊,陈中元,N,N
261,145,浙江金融职业学院,可持久化颓废,1,45,-,-,-2,-32,-,-,-,-,-,-,+1(45),-,-,0%,Honorable,包以琳,吕哲宇,吴俊杰,N,N
261,145,西北工业大学,名额自动机,1,45,-,-,-,-8,-,-,-,-,-,-5,+1(45),-,-,0%,Honorable,曾豪,李喆元,黄意雯,N,N
261,145,北京工业大学,这这这这这里有敌人,1,45,-,-,-2,-,-,-,-,-,-,-2,+1(45),-,-,0%,Honorable,张宇扬,李昊,洪蔚杰,N,N
261,,长春理工大学,钙奶饼干,1,45,-,-,-,-,-,-,-,-,-,-30,+1(45),-,-,0%,Honorable,周璨,铁博文,魏龙飞,N,N
261,145,吉首大学,雁过留声机,1,45,-,-,-,-,-,-,-,-,-,-11,+1(45),-,-,0%,Honorable,尹双阳,彭润泽,李秉庚,N,N
268,,天津大学,180天后改名,1,46,-,-,-,-2,-,-,-,-,-,-16,+1(46),-,-,0%,Honorable,任俍栋,李俊佳,王子祺,N,N
268,,东北大学,东北大学_井字棋,1,46,-,-,-,-30,-,-,-,-,-,-3,+1(46),-,-,0%,Honorable,仝竞奇,袁乾宸,郭恩铭,N,N
268,150,哈尔滨理工大学,哈理工09队,1,46,-,-,-,-2,-,-,-,-,-,-,+1(46),-,-,0%,Honorable,岳金凤,邓大路,陈丁,N,N
268,,天津大学,红红火火恍恍惚惚,1,46,-,-,-,-,-,-,-,-,-,-5,+1(46),-5,-,0%,Honorable,刘兴祖,阿布都萨拉木·阿布力米提,陈雨璇,N,N
268,,华东交通大学,蚌埠住了,1,46,-3,-,-,-,-,-,-,-,-,-,+1(46),-3,-,0%,Honorable,刘金海,刘驰,胡昕,N,N
268,,华南理工大学,路人选手的AC方法,1,46,-,-,-3,-4,-,-,-,-,-,-,+1(46),-,-,0%,Honorable,朱子睿,毕文轩,钟晋,N,N
274,,河海大学,肉蛋葱鸡,1,47,-,-,-,-2,-,-,-,-,-,-27,+1(47),-,-,0%,Honorable,刘秉鑫,栾昊霖,陈奕涵,N,N
274,151,中国石油大学（华东）,Alpha,1,47,-,-,-,-13,-,-,-,-,-,-16,+1(47),-,-,0%,Honorable,张森,王春祥,陈恺毅,N,N
274,151,福建工程学院,加点硫酸铜,1,47,-,-,-,-,-,-,-,-,-,-,+1(47),-,-,0%,Honorable,徐文轩,江秉璋,郑国栋,N,N
274,151,武汉工程大学,四三一,1,47,-,-,-,-,-44,-,-,-,-,-2,+1(47),-,-,0%,Honorable,李顺,符轩豪,黎永琪,N,N
274,,西北大学,奇怪的bug减少了,1,47,-,-,-,-11,-,-,-,-,-,-6,+1(47),-,-,0%,Honorable,施景阳,邓云升,郑罗承,N,N
274,151,广州大学,懒狗训练营,1,47,-,-,-,-,-,-,-,-,-,-1,+1(47),-,-,0%,Honorable,廖锦滔,张靖,苏志伟,N,N
274,,青岛大学,蓝色空间,1,47,-,-,-7,-,-,-,-,-,-,-11,+1(47),-,-,0%,Honorable,张锦峰,武彬,王宪泉,N,N
281,,中国石油大学（华东）,交流电,1,48,-,-,-3,-,-,-,-,-,-,-9,+1(48),-,-,0%,Honorable,徐凯毅,葛卿辰,郭雨翼,N,N
281,,北方工业大学,倚天,1,48,-,-,-10,-,-,-,-,-,-,-7,+1(48),-,-,0%,Honorable,乔铭宇,黄超,龚怿,N,N
281,155,湖南理工学院,十间,1,48,-,-,-1,-,-,-,-,-,-,-8,+1(48),-,-,0%,Honorable,朱家豪,李佳伟,王斯威,N,N
281,,西安电子科技大学,吾好梦中AC,1,48,-,-,-,-,-,-,-,-,-,-10,+1(48),-,-,0%,Honorable,欧心缘,王志利,王逸,N,N
281,155,武汉理工大学,御坂御坂网络,1,48,-,-,-,-,-1,-,-,-,-,-10,+1(48),-,-,0%,Honorable,戚家辉,王超睿,索键,N,N
281,,浙江科技学院,浙科十队,1,48,-,-,-8,-,-,-,-,-,-,-,+1(48),-,-,0%,Honorable,丁佳娜,沈嘉鸣,葛伟杰,N,N
281,155,重庆邮电大学,阿尔托莉雅,1,48,-,-,-2,-10,-,-,-,-,-,-,+1(48),-,-,0%,Honorable,刘雨鹏,朱浩宇,罗予恒,N,N
288,,中南大学,重开,1,49,-,-,-,-,-,-,-,-,-,-9,+1(49),-,-,0%,Honorable,沈方建,温程科,陈晓,N,N
288,158,东华大学,关键字,1,49,-,-,-,-1,-,-,-,-,-,-6,+1(49),-,-,0%,Honorable,刘常乐,蒋欣成,袁健峰,N,N
288,158,中国计量大学现代科技学院,我的学校真的绿色,1,49,-,-,-,-1,-,-,-,-,-,-30,+1(49),-,-,0%,Honorable,周正谊,林仁豪,陈浩男,N,N
288,,青岛科技大学,扳手,1,49,-,-,-10,-9,-,-,-,-,-,-4,+1(49),-,-,0%,Honorable,张亚,张宝文,赵世文,N,N
288,,中国人民大学,蒙古上单,1,49,-,-,-2,-1,-,-,-,-,-,-4,+1(49),-,-,0%,Honorable,周楷竣,涂奕腾,王家梁,N,N
288,158,中国传媒大学,闪光少女,1,49,-,-,-,-,-,-,-,-,-,-3,+1(49),-,-,0%,Honorable,杨雪婷,欧芃芃,潘东逸杰,N,N
294,161,中国矿业大学（北京）,莫听穿林打叶声,1,50,-,-,-,-,-,-,-,-,-,-14,+1(50),-,-,0%,Honorable,张泽豪,樊汶林,高晨莹,N,N
294,,南方科技大学,南方科技大学-瓦伦西亚,1,50,-,-,-,-2,-,-,-,-,-,-,+1(50),-,-,0%,Honorable,李开,程司哲,罗嘉诚,N,N
294,,武汉理工大学,有丶东西队,1,50,-,-,-2,-23,-4,-,-,-,-,-,+1(50),-,-,0%,Honorable,宋长天,李天航,陈庞,N,N
294,161,邵阳学院,模拟退队,1,50,-,-,-,-,-15,-,-,-,-,-,+1(50),-,-,0%,Honorable,曾杰,罗沁鑫,黄琪航,N,N
294,161,南阳师范学院,皮卡皮卡,1,50,-,-,-,-,-,-,-,-,-,-28,+1(50),-,-,0%,Honorable,周静饧,曹高磊,胡宏宇,N,N
294,,重庆大学,随机字符串,1,50,-,-,-5,-5,-,-,-,-,-,-,+1(50),-,-,0%,Honorable,刘怡鹏,左敬鹏,黄康,N,N
300,164,西南科技大学,KixiKi,1,51,-,-,-,-,-,-,-,-,-,-584,+1(51),-,-,0%,Honorable,宋毅,张家睿,胡鸿皓,N,N
300,164,惠州学院,巴啦啦能量沙罗沙罗小魔仙全身变,1,51,-,-,-7,-,-,-,-,-,-,-,+1(51),-,-,0%,Honorable,李国豪,林贤涛,赵煜潘,N,N
300,,武汉科技大学,有牌就行,1,51,-,-,-,-,-,-,-,-,-,-8,+1(51),-,-,0%,Honorable,付强,夏玉玲,张名伟,N,N
300,,浙大宁波理工学院,虾虾大鲨鱼,1,51,-,-,-,-,-,-,-,-,-,-20,+1(51),-,-,0%,Honorable,夏宇,朱以宁,胡向东,N,N
300,164,西安工业大学,西北枢纽,1,51,-,-,-,-6,-,-,-,-,-,-,+1(51),-,-,0%,Honorable,何一鸣,王国臣,赵长乐,N,N
305,,东北师范大学,彼岸归航,1,52,-,-,-,-,-,-,-,-,-,-,+1(52),-,-,0%,Honorable,段木多,陈胤儒,高赫然,N,N
305,,福建工程学院,与0无瓜,1,52,-,-,-,-2,-,-,-,-,-,-22,+1(52),-,-,0%,Honorable,张智翔,薛振松,邱奕涵,N,N
305,167,安阳工学院,写的都队,1,52,-,-,-1,-,-,-,-,-,-,-,+1(52),-,-,0%,Honorable,张哲,苏州,贾智卓,N,N
305,167,中南林业科技大学,好想公费旅游,1,52,-,-,-,-,-1,-,-,-,-,-32,+1(52),-,-,0%,Honorable,周海勇,舒莳英,雷阳,N,N
305,,北京林业大学,帅的举世瞩目,1,52,-,-,-,-17,-,-,-,-,-,-,+1(52),-,-,0%,Honorable,孙语泽,谭英洁,赵硕,N,N
310,,东北大学秦皇岛分校,NEUQ-Oops,1,53,-,-,-,-,-,-,-,-,-,-34,+1(53),-,-,0%,Honorable,周家鹏,张佳琳,颜俊杰,N,N
310,,电子科技大学中山学院,吉祥如意,1,53,-,-,-2,-3,-,-,-,-,-,-,+1(53),-,-,0%,Honorable,丁炤,周庭略,黄琮量,N,N
310,,华中农业大学,就叫这个吧,1,53,-,-,-2,-,-,-,-,-,-,-2,+1(53),-,-,0%,Honorable,吴威明,许昊林,黄燊,N,N
310,,成都信息工程大学,牛奶,1,53,-,-,-,-4,-,-,-,-,-,-9,+1(53),-,-,0%,Honorable,何麟羽,郑淼,黄巫键,N,N
314,,深圳大学,SZU-GB,1,54,-,-,-,-3,-,-,-,-,-,-12,+1(54),-,-,0%,Honorable,杨颂贝,蒋术焜,陈梓健,N,N
314,169,哈尔滨商业大学,先行者二队,1,54,-,-,-,-,-,-,-,-,-,-,+1(54),-,-,0%,Honorable,何圣娟,吴兆远,王梓镔,N,N
314,169,绍兴文理学院元培学院,冲动是魔鬼,1,54,-,-,-,-,-,-,-,-,-,-5,+1(54),-,-,0%,Honorable,谢若珍,陈渲嶒,陈贤培,N,N
314,169,深圳技术大学,听取蛙声一片,1,54,-,-,-,-,-,-,-,-,-,-4,+1(54),-,-,0%,Honorable,林诚钊,欧伟凯,董照康,N,N
314,169,北华大学,纯牛奶,1,54,-,-,-1,-16,-,-,-,-,-,-3,+1(54),-,-,0%,Honorable,吴嘉帅,姚晗荟,张家宁,N,N
319,,重庆大学,CQU-2=1,1,55,-,-,-,-1,-,-,-,-,-,-11,+1(55),-,-,0%,Honorable,,余康,蒋云豪,N,N
319,173,山东财经大学,aabbcc123,1,55,-,-,-,-23,-,-,-,-,-,-3,+1(55),-,-,0%,Honorable,康佳政,马金鹏,黄越,N,N
319,,中国传媒大学,三缺一,1,55,-,-,-,-,-,-,-,-,-,-8,+1(55),-,-,0%,Honorable,亓泽鲁,张华睿,赵润泽,N,N
