Rank,School Rank,School,Team,Solved,Penalty,A,B,C,D,E,F,G,H,I,J,K,L,M,Dirt,Medal,Member1,Member2,Member3,Unofficial,Girl
146,,华中科技大学,关注盖亚谢谢喵,4,618,-,-1,+1(14),-,+2(123),-,-,-,-,+2(183),+2(238),-,-,42%,Bronze,刘兆硕,郭瑚瑞,万睿朋,N,N
147,,杭州电子科技大学,老年活动中心,4,627,-,-,+1(9),-,+2(130),-,-,-,-,+4(116),+5(212),-,-,66%,Bronze,黄光升,周靖凯,罗传杰,N,N
148,,电子科技大学,UESTC_扭转乾坤,4,628,-,-,+1(16),-,+8(240),-,-,-,-,+2(85),+2(107),-,-,69%,Bronze,郑力文,王振波,魏祥翰,N,N
149,,哈尔滨工程大学,月色真美,4,638,-,-,+2(18),-,+1(66),-,-,-,-,+2(81),+8(293),-,-,69%,Bronze,罗仕玮,李在熙,昝研,N,N
150,101,天津工业大学,其实我是起名废物,4,645,-,-,+1(12),-,+1(219),-,-,-,-,+1(136),+1(278),-,-,0%,Bronze,郭梦贞,邬程毅,王鑫瑞,N,N
151,102,青岛理工大学,一执而已,4,646,-,-,+2(7),-,+2(131),-,-,-,-,+3(143),+1(285),-,-,50%,Bronze,饶礼建,刘方,谢博文,N,N
152,103,东北师范大学,RuntimeError,4,652,-,-,+2(27),-,+1(219),-,-,-,-,+1(86),+4(240),-,-,50%,Bronze,齐昊坤,曹勇麟,于紫洋,N,N
153,,哈尔滨工业大学,假嘟尊嘟,4,670,-,-,+1(10),-,+1(138),-,-,-,-,+1(67),+9(295),-,-,66%,Bronze,金智威,卢海琪,周书扬,N,N
154,,杭州师范大学,cirl c v 复制金牌,4,691,-,-,+1(5),-,+6(292),-,-,-,-,+1(65),+1(229),-,-,55%,Bronze,王图南,戴钒宇,童春琦,N,N
155,104,湖南科技大学,到沈阳指定有你好果汁吃,4,754,-,-,+1(13),-,+6(197),-,-,-,-,+2(122),+3(262),-,-,66%,Bronze,林圳彬,吴展鹏,刘云志,N,N
156,105,大连理工大学盘锦校区,罚时自动机,4,770,-,-,+3(30),-,+3(158),-,-,-,-,+2(84),+7(278),-,-,73%,Bronze,张正阳,陈嘉佑,杨镇熙,N,N
157,106,河南工业大学,因为我已触碰过天空,4,800,-,-,+1(12),-,+3(291),-,-,-,-,+4(111),+3(246),-,-,63%,Bronze,张子豪,李昊阳,张鑫,N,N
158,107,中国石油大学（华东）,中石大2021,3,167,-,-,+1(22),-,+1(80),-,-,-,-,+1(65),-,-,-,0%,Bronze,韩绍泽,许嘉星,杨立鑫,N,N
159,,青岛大学,风浪越大题越队,3,191,-,-,+2(24),-,+1(65),-,-,-,-,+1(82),-6,-,-,25%,Bronze,赵汝恒,杨润,崔宇昊,N,N
160,108,合肥工业大学宣城校区,Please,3,193,-,-,+1(15),-,+1(69),-,-,-,-,+1(109),-,-,-,0%,Bronze,胡菽颖,余华安,张益,N,N
161,,北京邮电大学,最佳柴郡,3,194,-,-,+2(17),-,+1(82),-,-,-,-,+1(75),-10,-,-,25%,Bronze,王骋,顾明礼,尤比佳,N,N
162,,成都信息工程大学,老人与海,3,199,-,-,+1(19),-,+1(81),-,-,-,-,+1(99),-9,-,-,0%,Bronze,蒋皓,黄博文,常旭海,N,N
163,109,桂林电子科技大学,无名之辈,3,211,-,-,+1(9),-11,+1(107),-,-,-8,-,+2(75),-6,-,-,25%,Bronze,刘思语,汪庭浩,鲁智昊,N,N
164,,苏州大学,S属性大爆发,3,228,-,-,+1(24),-,+1(127),-,-,-,-,+1(77),-8,-,-,0%,Bronze,许吴昊,师锋,黄奕程,N,N
165,,西安交通大学,现在需要一个队伍名,3,230,-,-,+1(11),-15,+1(130),-,-,-,-,+2(69),-4,-,-,25%,Bronze,曹思宇,胡扬帆,杨丰源,N,N
166,110,宁波大学,ACtor,3,233,-,-,+1(9),-,+1(112),-,-,-,-,+2(92),-9,-,-,25%,Bronze,蒋轶波,吴凯晟,胡值闻,N,N
167,111,福建师范大学,杰尼龟快使用火箭头槌,3,244,-,-,+1(18),-,+2(102),-,-,-,-,+2(84),-5,-,-,40%,Bronze,黄城,柯培垚,夏子洋,N,N
168,112,长沙理工大学,给我们个奖吧，我们什么都可以做的,3,252,-,-,+1(12),-,+1(69),-,-,-,-,+3(131),-3,-,-,40%,Bronze,孙宁欣,高磊,黎逆翔,N,N
169,113,香港理工大学,幽若商夏,3,265,-,-,+1(7),-,-23,-,-,-,-,+2(93),+5(65),-,-,62%,Bronze,徐乐,孙涵松,严章洋,N,N
170,,南京理工大学,猫猫头启动,3,270,-,-,+1(12),-,+1(143),-,-,-,-,+1(115),-2,-,-,0%,Bronze,韦宇鑫,杨昊,王思远,N,N
171,114,南京林业大学,不玩原神，失败人生,3,273,-,-,+1(13),-,+1(198),-,-,-,-,+1(62),-1,-,-,0%,Bronze,宗家宇,葛文轩,俞言骐,N,N
172,115,南华大学,想名字太麻烦,3,280,-,-,+1(13),-,+1(126),-,-,-,-,+1(141),-,-,-,0%,Bronze,杨家骏,恒佳乐,王胜俊,N,N
173,116,北京林业大学,Misaka·Kiana·Tankuku,3,304,-,-,+2(12),-,+5(141),-,-,-,-,+1(51),-5,-,-,62%,Bronze,周子涵,付耀刚,童湧文,N,N
173,116,东北农业大学,重生之我们三个人跑了八个队友,3,304,-,-1,+2(15),-,+1(189),-,-,-,-,+2(60),-,-,-,40%,Bronze,宋振慈,李岩,张子杰,N,N
175,,合肥工业大学宣城校区,炼铜术士超想首银,3,305,-,-,+1(16),-,+1(71),-,-,-,-,+4(158),-1,-,-,50%,Honorable,陆俊安,吴嘉文,张亦弛,N,N
176,,深圳大学,橙色奇迹,3,306,-,-,+1(16),-,-2,-,-,-,-,+1(58),+1(232),-,-6,0%,Honorable,陈天行,蔡子健,李林一,N,N
177,118,兰州大学,艾克·尤里卡,3,311,-,-,+1(10),-,-1,-,-,-,-,+2(63),+2(198),-,-,40%,Honorable,李欣杭,梁宇昊,王若譞,N,N
178,,中国矿业大学,三条菜狗,3,316,-,-,+1(20),-,+2(193),-,-,-,-,+1(83),-10,-,-,25%,Honorable,罗浩巍,张士豪,刘凯,N,N
179,119,太原理工大学,一日看尽长安花,3,319,-,-,+1(11),-,+5(178),-,-,-,-,+1(50),-4,-,-,57%,Honorable,李沛霖,朱伯扬,韩晓明,N,N
180,,西北工业大学,苦瓜大王,3,320,-,-,+1(14),-,-1,-,-,-,-,+2(70),+2(196),-,-,40%,Honorable,李可期,申犀子,钟涛宇,N,N
181,,大连理工大学,关注带工喵，关注带工谢谢喵(≧^.^≦),3,324,-,-,+1(12),-,+2(202),-,-,-,-,+2(70),-,-,-,40%,Honorable,申永琦,潘健,欧阳东进,N,N
182,,中国石油大学（华东）,中石大1988,3,327,-,-,+1(8),-,+3(152),-,-,-,-1,+3(87),-,-,-,57%,Honorable,周昊,于梓萱,娄永康,N,N
183,120,嘉应学院,冰之曜魄,3,340,-,-,+2(46),-,+1(150),-,-,-,-,+2(104),-,-,-,40%,Honorable,郭家盛,郑烁,郑乔炜,N,N
183,,中山大学,中山大学_三人成行,3,340,-,-,+1(24),-,+5(152),-,-,-,-,+1(84),-3,-,-,57%,Honorable,刘嘉溢,林呈庆,唐翼,N,N
185,,中国人民大学,高屋倒水,3,352,-,-,+1(14),-,-10,-,-,-,-,+1(84),+2(234),-,-,25%,Honorable,高剑章,张联诚,沈海涛,N,N
186,121,山东科技大学,阿贾克斯号,3,354,-,-,+1(10),-,+2(163),-,-,-,-,+2(141),-11,-,-,40%,Honorable,陈志泉,黄潇,李智豪,N,N
186,121,浙大宁波理工学院,现场队,3,354,-,-,+1(15),-,-2,-,-,-,-,+2(80),+2(219),-,-,40%,Honorable,吴承丞,陈铮,陈泽楷,N,N
188,123,郑州轻工业大学,我一定会回来的,3,367,-,-,+1(14),-,+2(193),-,-,-,-,+1(140),-1,-,-,25%,Honorable,王少杰,赵梓昊,高福涛,N,N
189,,东北农业大学,双萃兑百事,3,372,-,-,+1(13),-,-11,-,-,-,-,+2(26),+2(293),-,-,40%,Honorable,阎硕,谢克渊,庄原,N,N
190,124,上海大学,启云力,3,373,-,-,+2(17),-,+5(187),-,-,-,-,+1(69),-,-,-,62%,Honorable,袁天成,吴凡,杨明轩,N,N
191,125,广西大学,知耻而后勇,3,374,-,-,+1(14),-,+3(248),-,-,-,-,+2(52),-2,-,-,50%,Honorable,李周详,陈松盛,李崇彰,N,N
192,126,浙江科技学院,重生之我不要当拿铁男孩,3,383,-,-,+1(9),-,+4(192),-,-,-,-,+1(122),-,-,-,50%,Honorable,应谢吾,孙以恒,王骏,N,N
193,127,浙大城市学院,终末之舞,3,389,-,-,+1(9),-,+3(235),-,-,-,-1,+2(85),-6,-,-,50%,Honorable,胡致文,高翔历,邱浩然,N,N
194,,哈尔滨工业大学,三个不会起名的人,3,402,-,-,+1(10),-,+4(224),-,-,-,-,+2(88),-10,-,-,57%,Honorable,寒钟书,郭昕旸,李志轩,N,N
194,,西安电子科技大学,紫罗兰,3,402,-,-,+1(10),-,+5(226),-,-,-,-2,+1(86),-,-,-,57%,Honorable,张东伟,刘佩汉,刘清,N,N
196,128,重庆大学,第四天灾,3,404,-,-,+1(23),-,+5(248),-,-,-,-,+2(33),-3,-,-,62%,Honorable,冯宇航,张一鸣,许骏扬,N,N
197,,华南师范大学,菜狗冲锋,3,406,-,-,+4(51),-,+3(177),-,-,-,-,+1(78),-9,-,-,62%,Honorable,刘源,曾嘉杰,卢泓钢,N,N
198,129,南昌航空大学,极限火花,3,411,-,-,+1(13),-,+3(187),-,-,-,-,+2(151),-10,-,-,50%,Honorable,李奉阳,巢俊,黎凤,N,N
199,130,中国海洋大学,我们仍未知那天WA的原因,3,416,-,-,+1(19),-,+3(158),-,-,-,-,+2(179),-7,-,-,50%,Honorable,冯钰恒,王梓懿,张成玺,N,N
200,131,中国计量大学,TB浪子,3,420,-,-,+2(23),-,+3(222),-,-,-,-,+1(115),-,-,-,50%,Honorable,陈敏,张民权,刘子杭,N,N
201,132,江西师范大学,Last,3,439,-,-,+1(13),-,-7,-,-,-,-,+3(147),+1(239),-,-,40%,Honorable,张子航,宗昊辉,钟元,N,N
202,,重庆邮电大学,我要点名三款回合制游戏你说的对但是我们队里三个人都玩回合制手游,3,440,-,-,+1(5),-,+3(225),-,-,-,-,+3(130),-,-,-,57%,Honorable,毛博,王宁鑫,李文彬,N,N
203,133,浙江工业大学,ZJUT13,3,447,-1,-,+1(15),-,+3(246),-,-,-,-,+2(126),-3,-,-,50%,Honorable,梁越,鲍成,周子庸,N,N
204,134,沈阳化工大学,某某某,3,450,-,-,+1(23),-,+3(203),-,-,-,-,+3(144),-,-,-,57%,Honorable,孙皓宸,朱宏凯,杜佳明,N,N
205,135,厦门大学,既不说话又不动，我们都是木头人,3,453,-,-,+1(20),-,+4(281),-,-,-,-,+1(92),-,-,-,50%,Honorable,蔡培,连亮瑜,林育立,N,N
206,,浙江工商大学,理塘最速WA传说,3,486,-,-,+2(17),-,+5(184),-,-,-,-,+2(165),-2,-,-,66%,Honorable,林仁豪,陈孝乐,郑翔,N,N
207,,南京航空航天大学,听取WA声音一片,3,489,-,-,+1(18),-,+7(257),-,-,-,-,+2(74),-13,-,-,70%,Honorable,胡弘泰,池明轩,刘映石,N,N
208,136,鲁东大学,星星之火-黎明,3,495,-,-,+2(20),-,+5(206),-,-,-,-,+2(149),-,-,-,66%,Honorable,高翔,齐振鹏,李振兴,N,N
208,136,山东师范大学,二原组,3,495,-,-,+2(19),-,+5(251),-,-,-,-,+2(105),-,-,-,66%,Honorable,王尧,吕星宇,张凤来,N,N
210,138,大连大学,猫猫虫饼干,3,522,-,-,+1(26),-,-7,-,-,-,-,+6(190),+2(186),-,-,66%,Honorable,魏恒彬,黄禹铭,蒋文博,N,N
211,139,大连东软信息学院,气氛组,3,523,-,-,+1(26),-,+2(260),-,-,-,-,+2(197),-,-,-,40%,Honorable,刘校辰,邓文博,张轶涵,N,N
211,,广东工业大学,登鲤,3,523,-,-,+2(23),-,+7(270),-,-,-,-,+1(90),-,-,-,70%,Honorable,温俊浩,郭睿,陈威衡,N,N
213,,同济大学,脆脆鲨手,3,532,-,-,+2(25),-,+5(244),-,-,-,-,+2(143),-,-,-,66%,Honorable,尤鹤臻,段婷婷,张馨月,N,N
214,,浙江师范大学,我要漂亮姐姐教我写代码,3,535,-,-,+1(5),-,+3(279),-,-,-,-,+2(191),-3,-,-,50%,Honorable,潘锦桦,余健原,翁一栋,N,N
215,,中国民航大学,最后之舞,3,541,-,-,+1(9),-,+3(218),-,-,-,-,+3(234),-1,-,-,57%,Honorable,葛朋林,颜一鸣,刘瑞轩,N,N
216,,大连理工大学,三只复健小蒟蒻,3,574,-,-,+5(58),-,+7(186),-,-,-,-,+2(110),-5,-,-,78%,Honorable,徐昊天,刘兆洲,吴习哲,N,N
217,,国防科技大学,万有引力队,3,628,-,-,+2(21),-,+10(295),-,-,-,-,+2(92),-,-,-,78%,Honorable,张锦霄,宋畅玮,徐照岳,N,N
218,,长沙理工大学,遇到困难睡大觉,3,636,-,-,+2(21),-,+8(260),-,-,-,-,+4(135),-1,-,-,78%,Honorable,詹一夫,赵翰熙,何晶,N,N
219,140,福建理工大学,原神启动,3,641,-,-,+1(24),-,-6,-,-,-,-,+3(115),+12(242),-4,-,81%,Honorable,张山泉,刘婧茹,林舜华,N,N
220,141,河海大学,Akers,2,64,-,-,+1(7),-,-6,-,-,-,-,+1(57),-,-,-,0%,Honorable,黄兆彬,吕林泽,刘洋,N,N
221,142,集美大学,抱歉，这没有集美,2,71,-,-,+1(16),-,-4,-,-,-,-,+1(55),-2,-,-,0%,Honorable,林贝宁,蔡万杰,吴杰,N,N
222,143,上海海洋大学,想想布鲁特福斯怎么做,2,77,-,-,+1(10),-,-6,-,-,-,-,+2(47),-2,-,-4,33%,Honorable,徐华源,林暄远,何禹喧,N,N
223,,南京航空航天大学,我的XCPC物语果然有问题,2,79,-1,-,+1(25),-,-7,-,-,-,-,+1(54),-,-,-,0%,Honorable,林龙河,陈岩,高锐,N,N
223,,华中师范大学,垂死病中惊坐起,2,79,-,-,+1(20),-,-3,-,-,-,-,+1(59),-5,-,-,0%,Honorable,杨泽坤,张国涛,张从政,N,N
225,,齐鲁工业大学,VP了20场，只进了两场铜牌线,2,86,-,-,+1(17),-,-9,-,-,-,-,+1(69),-,-,-,0%,Honorable,魏凡杰,贾云玮,包兴兴,N,N
226,,长春理工大学,我绝不和煎蛋不放糖的家伙结婚！,2,88,-,-1,+1(13),-,-5,-,-,-,-,+1(75),-7,-,-,0%,Honorable,范泽涛,孟天,魏龙飞,N,N
227,,燕山大学,塔山二队,2,89,-1,-,+1(7),-,-10,-,-,-,-,+1(82),-,-,-,0%,Honorable,李想,杨楠,张浩楠,N,N
228,,北京交通大学,Default 404,2,92,-,-,+1(13),-,-11,-,-,-,-,+1(79),-,-,-,0%,Honorable,杜宜宸,王君斐,高昕尧,N,N
229,144,中国地质大学（武汉）,地能儿是这样的,2,96,-,-,+1(9),-,-4,-,-,-,-,+1(87),-,-,-,0%,Honorable,赵传成,潘敖,李诏天,N,N
230,145,大连海事大学,中街大果,2,98,-,-,+1(6),-,-12,-,-,-,-,+2(72),-,-,-,33%,Honorable,周晨枫,张皓奕,王楚雷,N,N
231,146,河北工业大学,不拿铁就算成功,2,99,-,-,+1(14),-,-4,-,-,-,-,+1(85),-,-,-,0%,Honorable,黄锦翔,张卓立,孙晶晶,N,N
232,147,河南大学,三铁合一铜,2,100,-,-,+1(9),-,-11,-,-,-,-,+1(91),-7,-,-,0%,Honorable,胡逢彬,张亚豪,赵炳凯,N,N
233,,中国计量大学,带恶人组织,2,106,-,-,+1(10),-,-9,-,-,-,-,+2(76),-,-,-,33%,Honorable,杨亦栋,金志韬,苗先涛,N,N
234,148,南通大学,没有队名,2,110,-,-,+2(26),-,-,-,-,-,-,+1(64),-1,-,-,33%,Honorable,蔡巧颖,赵迪,肖如航,N,N
235,149,山东大学（威海）,OK 兄弟们 全体目光像我看齐,2,119,-,-,+1(17),-,-6,-,-,-,-,+2(82),-,-,-,33%,Honorable,魏志祥,倪子鉴,张智航,N,N
236,,南开大学,对他使用dijkstra吧,2,120,-,-1,+1(15),-,-2,-,-,-,-,+2(85),-2,-,-,33%,Honorable,冯宇好,林逸典,杨澍,N,N
236,150,安徽大学,众梦之聚,2,120,-,-,+1(13),-,-9,-,-,-,-,+1(107),-13,-,-,0%,Honorable,许钧剑,吴昌盛,龙源徽,N,N
238,151,中国地质大学（北京）,唐氏儿童不会dp,2,125,-,-,+1(14),-,-4,-,-,-,-,+1(111),-,-,-,0%,Honorable,焦铭扬,徐胜铭,李长祥,N,N
239,,重庆大学,原，妙不可言,2,128,-,-,+1(9),-,-6,-,-,-,-,+3(79),-,-,-,50%,Honorable,胡明涛,单宇宸,文红兵,N,N
239,,西南科技大学,劲脆铁牌堡,2,128,-,-,+2(19),-,-6,-,-,-,-,+1(89),-,-,-,33%,Honorable,刘雨凡,张智韬,袁志伟,N,N
241,,中南大学,楼下就这？差一题不凹,2,131,-,-,+1(18),-,-1,-,-,-,-,+2(93),-,-,-,33%,Honorable,刘嘉瑞,王宏浩,罗子罗文,N,N
242,152,南阳理工学院,家人们谁懂啊,2,133,-,-,+1(23),-,-5,-,-,-,-,+1(110),-,-,-,0%,Honorable,童桂鑫,邱鑫洋,禹云龙,N,N
243,,浙江师范大学,AAA金华蜜雪冰城代购,2,138,-,-,+2(17),-,-4,-,-,-,-,+1(101),-3,-,-,33%,Honorable,周雨星,周胜烨,郭宝旭,N,N
244,153,广东工业大学揭阳校区,GDUTJY_今天拿奖了吗,2,141,-,-,+1(13),-,-6,-,-,-,-,+1(128),-,-,-,0%,Honorable,黎俊霆,罗拓展,苏嘉豪,N,N
245,,莆田学院,没有外卡就只能玩原神了啊,2,143,-,-,+1(12),-,-10,-,-,-,-,+3(91),-,-,-,50%,Honorable,许庆华,龚磊,吴于辉,N,N
246,,西北工业大学,野犬牧行,2,144,-,-,+1(42),-,-1,-,-,-,-,+1(102),-6,-,-,0%,Honorable,宋国鹏,高博文,王杰,N,N
247,,南京航空航天大学,3.1415926535,2,145,-,-,+1(23),-,-6,-,-,-,-,+1(122),-,-,-,0%,Honorable,冯灵馨,高一萌,张晓蕾,N,N
248,,浙大城市学院,广告位招租,2,146,-,-,+1(33),-,-8,-,-,-,-,+2(93),-1,-,-,33%,Honorable,上官天韵,陈至之,俞怡灵,N,N
249,,山东理工大学,这个题PJD先测,2,147,-1,-,+2(45),-,-,-,-,-,-,+1(82),-4,-,-,33%,Honorable,杜鹏飞,李文强,陈宗宽,N,N
250,,河海大学,给OJ写信的自动手记人偶们会理解爱的真谛吗,2,148,-,-,+1(24),-,-6,-,-,-,-,+2(104),-,-,-1,33%,Honorable,程诗雪,王银霜,任意,N,N
250,,厦门大学,我推的Acmer！,2,148,-,-,+1(18),-,-8,-,-,-,-,+2(110),-,-,-,33%,Honorable,黄成选,刘之流,赵子越,N,N
252,154,江西财经大学,彩虹海,2,153,-,-,+1(38),-,-24,-,-,-,-,+1(115),-,-,-,0%,Honorable,喻琰,肖丛宇,郭宇航,N,N
253,155,新疆大学,Yep,2,157,-,-,+1(65),-,-1,-,-,-,-,+1(92),-,-,-,0%,Honorable,章凇瑜,罗皓原,郑昭军,N,N
254,,西北农林科技大学,小心柚子厨2,2,159,-,-,+2(37),-,-9,-,-,-,-,+1(102),-6,-,-,33%,Honorable,陈均铃,孙德铭,张旭,N,N
255,156,浙江财经大学,幻想家在幻想时间幻想ac,2,162,-,-,+1(9),-,-15,-,-,-,-,+2(133),-6,-,-,33%,Honorable,朱腾,陈超,王乔治,N,N
256,157,中南民族大学,不会起名,2,163,-,-,+1(19),-,-7,-,-,-,-,+2(124),-,-,-,33%,Honorable,陈柏林,李子安,尹子昂,N,N
257,158,东北林业大学,打完就吃藤原妹红烧烤摊,2,166,-1,-,+1(20),-,-14,-,-,-,-,+2(126),-,-,-,33%,Honorable,郭宇涵,姚岳宸,刘宋凯,N,N
257,,新疆大学,重生之归来仍是小丑,2,166,-,-,+1(16),-,-1,-,-,-,-,+2(130),-2,-,-,33%,Honorable,蒋涛,郑淇耀,夏清伟,N,N
259,159,江西理工大学,码海中的奇幻之旅,2,169,-,-,+1(16),-,-6,-,-,-,-,+1(153),-,-,-,0%,Honorable,胡文晗,简政,刘浩杰,N,N
260,,深圳大学,我滴女儿天下无敌！,2,170,-,-,+1(27),-,-9,-,-,-,-,+1(143),-,-,-,0%,Honorable,曹婉楠,苏凯伦,陈婷,N,N
261,,哈尔滨理工大学,哈理工04队SY,2,171,-,-,+1(11),-1,-14,-,-,-,-,+2(140),-,-,-,33%,Honorable,谷圣兵,王赟昊,王曦,N,N
261,,山东科技大学,NCC_61947 耶格尔号,2,171,-,-,+1(20),-,-7,-,-,-,-,+1(151),-,-,-,0%,Honorable,谭明昆,李慎彬,张作为,N,N
263,,四川大学,麦香鱼,2,182,-,-,+1(5),-,-4,-,-,-,-,+3(137),-,-,-,50%,Honorable,王文京,王杰栋,高健峰,N,N
264,160,泉州师范学院,苦力leader写模拟贼猛,2,186,-,-,+1(19),-,-9,-,-,-,-,+3(127),-,-,-,50%,Honorable,苏坤灿,赖文韬,沈文韬,N,N
265,,齐鲁工业大学,猿神，启动,2,189,-1,-,+1(18),-,-7,-,-,-,-,+4(111),-,-,-,60%,Honorable,刘起铭,王梓宇,王来福,N,N
266,,武汉科技大学,主要看运气,2,200,-,-,+2(29),-,-1,-,-,-,-,+1(151),-,-,-,33%,Honorable,赵炜锋,付雅典,刘峻州,N,N
267,,华南农业大学,记得开LL,2,206,-,-,+1(8),-,-6,-,-,-,-,+3(158),-,-,-,50%,Honorable,洪文浩,江峰,陈国豪,N,N
268,161,青岛科技大学,Black Star,2,207,-,-,+2(18),-,-,-,-,-,-,+3(129),-,-,-,60%,Honorable,刘博,吴茂瑜,王宏利,N,N
269,,南京信息工程大学,小砌砖大震撼,2,219,-,-,+3(29),-,-7,-,-,-,-,+3(110),-,-,-,66%,Honorable,魏林东,曹煜珑,刘阳元,N,N
270,162,沈阳师范大学,"每一题都当最后一题,然后也不要怕WA TLE RE",2,222,-,-,+1(24),-,-6,-,-,-,-,+2(178),-1,-,-,33%,Honorable,汪咨安,李飞,朱少泽,N,N
271,,浙大宁波理工学院,锅包肉一口仨,2,227,-,-,+1(30),-,-2,-,-,-,-,+2(177),-,-,-,33%,Honorable,戴柯求,董璐怡,张子妍,N,N
272,163,南京师范大学,这个签到题不简单,2,229,-,-,+1(22),-,-2,-,-,-,-,+2(187),-,-,-,33%,Honorable,赵德春,董文杰,杨智,N,N
273,164,安徽工业大学,不迷路也不记路,2,241,-,-,+1(18),-,-1,-,-,-,-,+2(203),-,-,-,33%,Honorable,郭政旸,孔星雨,刘嘉豪,N,N
274,165,合肥工业大学,我笑了,2,245,-,-,+1(6),-,-13,-,-,-,-,+2(219),-7,-,-,33%,Honorable,张洪嘉,王熠闻,刘钧佑,N,N
275,,嘉应学院,神狗之争,2,251,-,-,+1(13),-,+5(158),-,-,-,-,-3,-,-,-,66%,Honorable,颜朝杰,蔡创昇,袁锐涛,N,N
276,,中国地质大学（武汉）,网瘾早该电电了,2,274,-,-,+1(16),-,-1,-,-,-,-,+4(198),-1,-,-,60%,Honorable,杨家鹤,魏忠强,李泽文,N,N
277,166,云南大学,穿越之我在太空流浪,2,286,-,-,+1(18),-,-,-,-,-,-,+5(188),-,-,-,66%,Honorable,周志昊,高凌豪,刘力铮,N,N
278,167,西北大学,傅里叶变换,2,293,-,-,+3(47),-,-,-,-,-,-,+3(166),-,-,-,66%,Honorable,冯幸,严馨蕊,李欣雨,N,N
279,,浙江工商大学,宝宝巴士,2,299,-,-,+1(20),-,-2,-,-,-,-,+3(239),-,-,-,50%,Honorable,孙梦思,胡晨瑜,袁嘉,N,N
280,,济南大学,世界之隙,2,300,-,-,+1(12),-,-5,-,-,-,-,+5(208),-,-,-,66%,Honorable,周亚冰,李晓,尹依哲,N,N
281,,中南民族大学,王宝钏挖野菜,2,302,-,-,+4(70),-,-8,-,-,-,-,+1(172),-,-,-,60%,Honorable,陈珍,方可,林佳露,N,N
282,168,信息工程大学,抢我煎饼,2,312,-1,-,+2(42),-,-1,-,-,-,-,+4(190),-,-,-,66%,Honorable,杜和儒,黄心庭,白昊然,N,N
283,,武汉理工大学,thjj的最后一舞,1,8,-,-,+1(8),-,-11,-,-,-,-,-,-2,-,-,0%,Honorable,罗铭威,郭程嘉,王天博,N,N
284,,北京师范大学,都报名了还要什么自行车,1,13,-,-,+1(13),-,-10,-,-,-,-,-6,-,-,-,0%,Honorable,陈博,宋泰霖,王佳一,N,N
285,169,辽宁科技大学,"用例,亲爱的",1,15,-,-,+1(15),-,-6,-,-,-,-,-4,-,-,-,0%,Honorable,边锦华,方啸阳,殷政,N,N
286,170,郑州大学,弗莱斯曼,1,21,-,-,+1(21),-,-6,-,-,-,-,-1,-1,-,-,0%,Honorable,罗毅,谢天贵,朱一宸,N,N
287,171,合肥学院,睡觉,1,28,-1,-,+1(28),-,-,-,-,-,-,-6,-,-,-,0%,Honorable,孙宇,原毅凡,赵重庆,N,N
288,,成都理工大学,对对对你说的都对,1,61,-,-,+2(41),-,-2,-,-,-,-,-,-,-,-,50%,Honorable,向悦帆,陈嘉怡,侯莹,N,N
289,,大连大学,队长单身十年换ICPC区域赛铜牌,1,121,-,-,+5(41),-,-5,-,-,-,-,-2,-3,-,-,80%,Honorable,张逸璇,李承昊,李民豪,N,N
290,172,东北电力大学,然然可爱捏,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0%,Honorable,孟祥嵩,金哲,姚杰炜,N,N
290,172,西藏民族大学,秦汉一,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0%,Honorable,李知远,黄恩典,何鑫桂,N,N
